序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
350,,洋河南滨花园,重庆市南岸区宏声路37号,"106.577433,29.539637",重庆小康物业有限责任公司,2001,1337,2,0,9806,84,尚未接洽谈判,,重庆
351,,泽京微V,重庆市南岸区涂山镇腾龙大道58号,"106.607818,29.60684",重庆京泽物业管理集团有限公司,2012,1440,2,0,13474,32,已接洽未签约,,重庆
352,,骏龙园,重庆市南岸区海棠溪新街42号,"106.599847,29.550951",重庆骏圆房地产开发公司,2005,304,1,0,8584,60,已接洽未签约,,重庆
353,,光宇尚滨国际,南岸南坪北路11号,"106.573335,29.540022",重庆市宇晟物业管理有限公司,2014,450,1,0,11309,45,尚未接洽谈判,,重庆
354,,春风绿苑,南岸区经济技术开发区白鹤路103-105号,"106.567999,29.522597",重庆市博纳物业管理有限公司,2003,1234,2,0,9538,113,尚未接洽谈判,,重庆
355,,国际社区海悦府,重庆市南岸区福民路39号,"106.599449,29.60077",中海物业管理有限公司重庆分公司,2013,2030,4,0,16422,132,已经安装,,重庆
356,,都市风采,重庆市南岸区南湖路11号,"106.575749,29.529107",重庆环球物业发展有限公司,2001,535,1,0,10257,91,尚未接洽谈判,,重庆
357,,溯源居,重庆市南岸区南湖路23号 ,"106.577384,29.521639",深圳市金地物业管理有限公司重庆分公司,2004,734,1,0,12120,130,已接洽未签约,,重庆
358,,一米阳光,重庆市南岸区双峰山路15号,"106.55357,29.533963",重庆万友康年物业管理有限公司,2008,1122,2,0,12686,60,已接洽未签约,,重庆
359,,复地山与城,重庆市南岸区黄桷垭福寿路2号,"106.600223,29.505808",高地物业,2014,1023,2,0,11075,83,尚未接洽谈判,,重庆
360,,青青佳苑南苑,重庆市南岸区南湖路15号,"106.576068,29.526597",重庆深国贸物业管理有限公司,2004,557,1,0,11291,123,尚未接洽谈判,,重庆
361,,万友七季城C区,重庆市南岸区回龙路90号,"106.575489,29.504825",重庆鼎诺物业管理有限公司,2012,1711,3,0,14368,71,已接洽未签约,,重庆
362,,江南世家,重庆市南岸区南坪经开区丹龙路10号,"106.547911,29.522066",重庆市渝港物业管理有限公司,2010,720,1,0,11648,90,已接洽未签约,,重庆
363,,融创玖玺台,重庆市南岸区亚太路9号,"106.566919,29.542636",融创物业服务集团有限公司,2014,478,1,0,17927,217,尚未接洽谈判,,重庆
364,,南滨六号,重庆市南岸区南滨西路6号,"106.576971,29.499649",重庆同景物业管理有限公司,2012,1269,2,0,13695,98,已接洽未签约,,重庆
365,,天盈首原,重庆南岸区白鹤路45号,"106.55144,29.524006",香港戴德梁行物业管理有限公司,2016,707,1,0,19702,104,尚未接洽谈判,,重庆
366,,山千院西苑,重庆市南岸区南湖路68号,"106.570112,29.504413",重庆康恒物业有限公司,2012,1523,3,0,13242,93,尚未接洽谈判,,重庆
367,,庆隆南山高尔夫国际社区,重庆市南岸区南山风景区(茶园新区玉马路1号),"106.623985,29.487294",重庆希尔顿物业管理有限公司,2015,1692,3,0,11040,224,尚未接洽谈判,,重庆
368,,浦辉海棠晓月怡景天域,重庆市南岸区南滨路第一大道15号,"106.589246,29.547534",重庆晓月物业管理有限公司,2005,949,2,0,13235,303,已接洽未签约,,重庆
369,,中天阳光美地,重庆市南岸区南湖路29号(南坪中学附近),"106.575132,29.51563",重庆商社中天物业发展有限公司,2005,1053,2,0,12835,145,已接洽未签约,,重庆
370,,中冶林荫大道,重庆市南岸区白鹤路130号,"106.567818,29.520808",深圳之平物业管理有限公司,2009,1869,3,0,13285,80,已接洽未签约,,重庆
371,,龙湖西城天街,重庆市九龙坡区杨家坪步行街,"106.523997,29.516528",龙湖物业,2000,1920,4,0,10500,80,已接洽未签约,价格低,重庆
372,,正升百老汇,重庆市九龙坡区杨家坪西郊路3号,"106.523997,29.516528",新大正物业,2009,1430,3,0,12000,80,已接洽未签约,价格低,重庆
373,,斌鑫世纪城,重庆市九龙坡区杨家坪步行街,"106.52105,29.51693",斌鑫物业,2006,1058,2,0,10000,70,已经签约,,重庆
374,,百康年世纪门,重庆市九龙坡区杨家坪正街8号,"106.521947,29.51779",百康年物业,2005,852,2,0,12000,85,已接洽未签约,,重庆
375,,保利花半里一期,重庆市九龙坡区杨家坪兴盛路4号,"106.518304,29.520418",保利物业,2015,2784,5,0,16100,90,已经签约,,重庆
376,,保利花半里二期,重庆市九龙坡区杨家坪兴盛路4号,"106.520056,29.519652",保利物业,2015,1782,4,0,16000,100,已经签约,,重庆
377,,保利花半里三期,重庆市九龙坡区杨家坪兴盛路4号,"106.521008,29.521294",保利物业,2015,584,2,0,16800,80,已经签约,,重庆
378,,港湾国际,重庆市九龙坡区谢家湾黄杨路83号,"106.532161,29.528542",保利物业,2012,1641,3,0,14200,90,已经签约,,重庆
379,,盛世华城北区,重庆市九龙坡区杨家坪兴盛路7号,"106.517388,29.516851",海兰云天物业,2007,1074,3,0,12500,85,已接洽未签约,业委会换届,重庆
380,,盛世华城南区,重庆市九龙坡区杨家坪兴盛路7号,"106.516898,29.515688",海兰云天物业,2007,992,2,0,12800,120,已接洽未签约,业委会换届,重庆
381,,万科西九,重庆市九龙坡区杨家坪石坪桥正街9号,"106.514778,29.520611",万科物业,2015,4197,7,0,13800,80,尚未接洽谈判,,重庆
382,,万科西城,重庆市九龙坡区蟠龙正街中段,"106.503101,29.51369",万科物业,2017,1647,5,0,13000,90,尚未接洽谈判,,重庆
383,,隆鑫国际,重庆市九龙坡区石坪桥横街2号附18号,"106.508155,29.527319",隆鑫物业,2003,1540,3,0,13500,70,已接洽未签约,,重庆
384,,隆鑫西城汇,重庆市九龙坡区蟠龙剑龙北路1号,"106.490661,29.507624",隆鑫物业,2015,1720,3,0,11500,70,已接洽未签约,,重庆
385,,隆鑫花漾湖,重庆市九龙坡区石桥铺兰美路988号,"106.47053,29.532308",隆鑫物业,2008,433,1,0,12600,120,已接洽未签约,,重庆
386,,隆鑫花漾嶺,重庆市九龙坡区石桥铺经纬大道1399号,"106.470081,29.530077",隆鑫物业,2013,2200,4,0,11500,75,已接洽未签约,,重庆
387,,隆鑫花漾四季,重庆市九龙坡区石桥铺兰美路988号,"106.46926,29.530301",隆鑫物业,2008,6615,10,0,10000,80,已接洽未签约,,重庆
388,,美茵河谷,重庆市九龙坡区石桥铺兰美路988号,"106.472273,29.535176",隆鑫物业,2002,9034,12,0,12000,120,已接洽未签约,,重庆
389,,金茂悦,重庆市九龙坡区蟠龙正街中段,"106.49849,29.512076",金茂物业,2015,1242,2,0,14500,90,已接洽未签约,价格低,重庆
390,,金茂珑悦一期,重庆市九龙坡区袁家岗158号,"106.519401,29.530246",金茂物业,2016,1184,2,0,17500,60,已接洽未签约,价格低,重庆
391,,金茂珑悦二期,重庆市九龙坡区袁家岗158号,"106.520784,29.5288",金茂物业,2016,2062,4,0,17500,70,已接洽未签约,价格低,重庆
392,,保利爱尚里一期,重庆市九龙坡区石坪桥正街119号,"106.505146,29.519996",保利物业,2016,2385,5,5,15000,90,已经安装,,重庆
393,,保利爱尚里二期,重庆市九龙坡区石坪桥正街119号,"106.50379,29.515478",保利物业,2014,2537,5,5,15000,100,已经安装,,重庆
394,,保利可爱岛,重庆市九龙坡区双山火炬大道8号,"106.47561,29.50054",保利物业,2013,1065,2,2,13500,110,已经安装,,重庆
395,,保利心语花园,重庆市九龙坡区黄桷坪龙江路8号,"106.534395,29.500399",保利物业,2009,2068,5,5,13500,115,已经安装,,重庆
396,,广夏城巢上,重庆市九龙坡区黄桷坪九龙大道1号,"106.53674,29.496728",中地物业,2007,1440,2,0,11200,90,已接洽未签约,价格低,重庆
397,,广夏城岭都,重庆市九龙坡区黄桷坪九龙大道1号,"106.53797,29.497664",中地物业,2006,672,2,0,11200,90,已接洽未签约,价格低,重庆
398,,广夏城蜜宫,重庆市九龙坡区黄桷坪九龙大道1号,"106.542327,29.500721",中地物业,2015,1836,3,0,12800,80,已接洽未签约,价格低,重庆
399,,广夏经典,重庆市九龙坡区西郊路28号,"106.517637,29.50476",中地物业,2000,1164,2,0,12500,80,已接洽未签约,价格低,重庆
400,,恒基雍翠名门,重庆市九龙坡区科城路129号,"106.478534,29.520617",均豪物业,2014,1775,3,0,14600,75,已接洽未签约,价格低,重庆
401,,大鼎世纪滨江,重庆市九龙坡区黄杨路24号,"106.529372,29.528115",大鼎物业,2013,1427,3,0,13200,60,已经签约,,重庆
402,,华宇春江花月,重庆市九龙坡区谢家湾黄杨路20号,"106.528496,29.530125",华宇物业,2012,2660,5,0,13800,90,已经签约,,重庆
403,,奥园康城A区,重庆市九龙坡区谢家湾黄杨路10号,"106.530611,29.536202",奥园物业,2009,2469,5,0,13600,80,已接洽未签约,价格低,重庆
404,,奥园康城B区,重庆市九龙坡区谢家湾黄杨路10号,"106.527683,29.533837",奥园物业,2009,1176,2,0,12100,100,已接洽未签约,,重庆
405,,奥园康城C区,重庆市九龙坡区谢家湾黄杨路18号,"106.526528,29.530829",奥园物业,2009,1881,3,0,13800,110,已接洽未签约,,重庆
406,,奥园金域,重庆市九龙坡区石坪桥矿机村99号,"106.507554,29.524695",奥园物业,2014,1360,2,0,12900,100,已接洽未签约,,重庆
407,,奥园盘龙壹号,重庆市九龙坡区蟠龙火炬大道,"106.496064,29.509766",奥园物业,2016,2088,4,0,14600,80,已接洽未签约,,重庆
408,,丽水菁苑,重庆市九龙坡区谢家湾工农四村58号,"106.531289,29.531826",新大正物业,2007,1444,3,0,12600,90,已接洽未签约,价格低,重庆
409,,金科visar国际,重庆市九龙坡区谢家湾黄杨路1号,"106.532533,29.535542",金科物业,2012,1169,2,0,16200,70,已接洽未签约,价格低,重庆
410,,俊逸新视界,重庆市九龙坡区石坪桥正街116号,"106.505083,29.524169",隆鑫物业,2006,2979,4,0,12300,110,已接洽未签约,价格低,重庆
411,,春风与湖,重庆市九龙坡区石杨路266号,"106.494627,29.521419",春润物业,2016,2588,5,0,14200,100,已经签约,,重庆
412,,中交丽景,重庆市九龙坡区双山双龙路2号,"106.479365,29.501043",中交物业,2013,3350,6,0,13500,90,已接洽未签约,价格低,重庆
413,,中交万都汇,重庆市九龙坡区双山双龙路1号,"106.481467,29.501515",中交物业,2014,2178,4,0,13200,60,已接洽未签约,价格低,重庆
414,,中交中央公园,重庆市九龙坡区双山双龙路6号,"106.477963,29.498929",中交物业,2014,716,2,0,13200,90,已接洽未签约,价格低,重庆
415,,中交丽景香漫岭,重庆市九龙坡区双山双龙路6号,"106.479922,29.497255",中交物业,2015,1192,2,0,13800,85,已接洽未签约,价格低,重庆
416,,中交丽景香悦岭,重庆市九龙坡区双山双龙路6号,"106.482464,29.498717",中交物业,2015,823,2,0,13900,120,已接洽未签约,价格低,重庆
417,,中房那里,重庆市九龙坡区杨渡路639号,"106.510046,29.499361",中交物业,2016,1898,3,0,13500,70,已接洽未签约,价格低,重庆
418,,东海阿特豪斯,重庆市九龙坡区双山诗情路1号,"106.47561,29.50054",东海物业,2012,1858,3,0,13900,85,已接洽未签约,价格低,重庆
419,,渝高幸福九里,重庆市九龙坡区双山华园路18号,"106.47561,29.50054",助友创美物业,2016,1644,3,0,12600,70,已接洽未签约,价格低,重庆
420,,巴国龙庭,重庆市九龙坡区红狮大道8号,"106.47561,29.50054",净龙物业,2015,932,2,0,15000,80,已接洽未签约,没有合作意向,重庆
421,,巴国公馆,重庆市九龙坡区红狮大道6号,"106.481664,29.503731",净龙物业,2006,1557,3,0,13000,110,已接洽未签约,没有合作意向,重庆
422,,同天观云邸,重庆市九龙坡区科城路98号,"106.472758,29.518755",同天物业,2009,1759,3,0,12600,60,已接洽未签约,没有合作意向,重庆
423,,协信天骄城,重庆市九龙坡区创业大道11号,"106.481507,29.516539",协信物业,2011,2172,4,0,14600,120,已经签约,,重庆
424,,恒大雅苑,重庆市九龙坡区华府大道北段29号,"106.449328,29.445033",金碧物业,2016,5850,10,0,12000,120,尚未接洽谈判,,重庆
425,,恒大绿洲,重庆市九龙坡区杨家坪西郊支路19号,"106.513788,29.512913",金碧物业,2012,3404,6,0,16200,120,尚未接洽谈判,,重庆
426,96247,联发嘉园,重庆市九龙坡区杨家坪西郊支路18号,"106.516168,29.512151",联发物业,2011,1718,3,0,15000,80,已经签约,,重庆
427,,金桥彼岸,重庆市九龙坡区石坪桥冶金二村,"106.51099,29.518861",凯美物业,2006,1751,3,0,10500,80,已接洽未签约,价格低,重庆
428,,华美时代城,重庆市九龙坡区石坪桥青龙村13号,"106.505254,29.516225",凯美物业,2015,2071,4,0,13600,80,已接洽未签约,价格低,重庆
429,,金悦熙城,重庆市九龙坡区石坪桥横街与盘龙正街交汇处,"106.507738,29.514441",第一太平戴维斯物业,2016,990,3,3,14000,80,已经安装,,重庆
430,,华润24城,重庆市九龙坡区谢家湾万象城,"106.528419,29.523671",华润物业,2016,9821,12,0,22000,120,已接洽未签约,,重庆
431,101441,祥瑞新城,重庆市九龙坡区直港大道劳动一村59号,"106.532212,29.517199",万有康年物业,2005,1632,3,1,12200,65,已经安装,,重庆
432,101427,大城小爱,重庆市九龙坡区石桥铺渝新路13号,"106.484314,29.542796",万有康年物业,2009,1848,3,1,14600,70,已经安装,,重庆
433,26329,东原九城时光,重庆市九龙坡区直港大道劳动一村59号,"106.533321,29.518284",东原物业,2016,3256,6,5,18000,90,已经安装,,重庆
434,,珠江花园,重庆市九龙坡区直港大道199号,"106.534404,29.515443",珠江物业,2001,1562,3,0,10500,90,已接洽未签约,,重庆
435,,晋愉上江城,重庆市九龙坡区直港大道天兴路2号,"106.535307,29.511165",晋愉物业,2003,1360,3,0,11000,130,已经签约,,重庆
436,,华宇时代星都,重庆市九龙坡区石桥铺白马路138号,"106.485267,29.54062",华宇物业,2016,2772,5,0,16200,100,已经签约,,重庆
437,,华宇老街印象,重庆市九龙坡区石桥铺石新路2号,"106.485949,29.534162",华宇物业,2010,1889,3,0,13600,90,已经签约,,重庆
438,,渝景新天地,重庆市九龙坡区石小路195号,"106.485491,29.535859",龙浩物业,2010,1350,2,0,11200,90,尚未接洽谈判,,重庆
439,,华宇名都城,重庆市九龙坡区渝州路27号,"106.49116,29.54018",华宇物业,2003,2681,5,0,13500,90,已经签约,,重庆
440,,珠江华轩,重庆市九龙坡区华轩路39号,"106.49743,29.542348",鑫龙物业,2004,2186,4,0,12800,100,已接洽未签约,,重庆
441,,南方苹果派一期,重庆市九龙坡区南方香榭里48号,"106.487135,29.54721",南方物业,2013,664,1,0,13200,60,已接洽未签约,,重庆
442,,南方苹果派二期,重庆市九龙坡区南方香榭里49号,"106.485716,29.548239",南方物业,2013,781,2,0,13000,80,已接洽未签约,,重庆
443,,建工新康桥,重庆市九龙坡区渝新路235号,"106.492345,29.54384",海信物业,2004,1680,3,0,12500,60,已接洽未签约,,重庆
444,,同创奥运,重庆市九龙坡区奥体运动街63号,"106.505658,29.532057",同创物业,2006,1523,3,0,13200,100,已接洽未签约,业委会换届,重庆
445,,大鼎第一时间,重庆市九龙坡区谢家湾正街7号,"106.520964,29.532326",大鼎物业,2010,1333,2,0,15300,70,已经签约,,重庆
446,,中新城上城一期,重庆市九龙坡区奥体路1号,"106.519219,29.53464",城上城物业,2008,2235,4,0,17500,80,尚未接洽谈判,,重庆
447,,中新城上城二期,重庆市九龙坡区奥体路1号,"106.518127,29.534374",城上城物业,2008,4018,8,0,17500,100,尚未接洽谈判,,重庆
448,,金科阳光小镇,重庆市九龙坡区华福大道北段18号,"106.447887,29.454182",金科物业,2011,3732,6,0,11200,80,已接洽未签约,,重庆
449,98571,和泓四季A区,重庆市九龙坡区华岩新城,"106.44927,29.446729",和泓物业,2015,1240,2,2,10000,60,已经安装,,重庆
450,98625,和泓四季B1区,重庆市九龙坡区华岩新城,"106.454876,29.451666",和泓物业,2015,332,1,1,10000,120,已经安装,,重庆
451,98639,和泓四季B2区,重庆市九龙坡区华岩新城,"106.456906,29.449874",和泓物业,2015,945,2,2,10000,80,已经安装,,重庆
452,98674,和泓四季C区,重庆市九龙坡区华岩新城,"106.455253,29.453884",和泓物业,2015,792,2,2,10000,110,已经安装,,重庆
453,,北大资源燕南,重庆市九龙坡区兴堰路4号,"106.503848,29.502572",北大资源物业,2016,3698,8,0,14000,80,已经签约,,重庆
454,,中冶幸福居,重庆市九龙坡区蟠龙龙泉路20号,"106.504176,29.507377",中冶物业,2012,1610,3,0,11620,75,已接洽未签约,,重庆
455,,金科西城大院,重庆市九龙坡区火炬大道16号,"106.482985,29.5081",金科物业,2010,4003,7,0,14500,80,已接洽未签约,,重庆
456,,金科绿韵康城,重庆市九龙坡区火炬大道13号,"106.482877,29.51111",金科物业,2006,2176,4,0,13000,100,已接洽未签约,,重庆
457,,金科云湖天都,重庆市九龙坡区盘龙大道68号,"106.490809,29.51188",金科物业,2008,2939,5,0,12800,90,已接洽未签约,,重庆
458,,光华风和日丽,重庆市九龙坡区蟠龙大道60号,"106.486812,29.512092",光华物业,2007,1599,3,0,11600,110,已接洽未签约,价格低,重庆
459,,朵力尚美国际,重庆市九龙坡区火炬大道98号,"106.472753,29.501876",朵力物业,2007,3519,7,0,12500,70,已接洽未签约,价格低,重庆
460,,千叶中央街区,重庆市九龙坡区火炬大道99号,"106.472214,29.510756",千叶物业,2013,2175,4,0,16800,150,已接洽未签约,价格低,重庆
461,,渝高香洲,重庆市九龙坡区科技大道76号,"106.474532,29.511369",东景物业,2017,1620,3,0,16600,90,已接洽未签约,价格低,重庆
462,,蓝光御江台,重庆市九龙坡区跃进村街道638号,"106.505182,29.493766",嘉宝物业,2017,1270,3,3,13200,70,已经安装,,重庆
463,,船舶云湖绿岛,重庆市九龙坡区盘龙村4号,"106.496037,29.513082",瑞舟物业,2011,1763,3,0,11450,80,已接洽未签约,,重庆
464,,富州新城,重庆市九龙坡区富洲路8号,"106.480708,29.543204",富州物业,2015,2881,5,0,14500,120,已接洽未签约,物业公司变更中,重庆
465,,富州新城二期,重庆市九龙坡区富洲路8号,"106.478803,29.5434",富州物业,2015,930,2,0,14500,100,已接洽未签约,物业公司变更中,重庆
466,,中房千寻,重庆市九龙坡区富洲路12号,"106.482001,29.544956",润德物业,2012,1536,3,0,15300,90,尚未接洽谈判,,重庆
467,,朵力名都,重庆市大渡口区大堰钢花路4号,"106.489031,29.498497",朵力物业,2011,2340,4,0,10500,120,已接洽未签约,,重庆
468,,斌鑫西城绿锦,重庆市九龙坡区华福大道北段19号,"106.451302,29.454091",斌鑫物业,2013,1865,3,0,10000,90,已接洽未签约,,重庆
469,,斌鑫榕尚居,重庆市九龙坡区华福大道北段19号,"106.451309,29.452024",斌鑫物业,2013,2104,4,0,10000,90,已接洽未签约,,重庆
470,,斌鑫中央国际公园, 重庆市九龙坡区龙门阵大道193号,"106.451892,29.488246",斌鑫物业,2016,3818,7,0,13600,75,已接洽未签约,,重庆
471,,长帆汀澜郡,重庆市九龙坡区华龙大道217号,"106.450496,29.456349",中昂物业,2014,1271,2,0,10000,80,已接洽未签约,,重庆
472,,国瑞爱与山,重庆市大渡口区巴国城双园路,"106.477975,29.495537",国瑞物业,2016,1080,2,0,12000,125,已接洽未签约,,重庆
473,,朵力品道,重庆市大渡口区双林路2号,"106.472981,29.500648",朵力物业,2012,1710,3,0,11000,90,已接洽未签约,,重庆
474,,荣涛丽苑,重庆市大渡口区巴国城双园路,"106.490239,29.47603",华其物业,2007,1065,2,0,10000,60,已接洽未签约,,重庆
475,,科而士天辰美苑,重庆市大渡口区巴国城双园路,"106.484778,29.463922",科而士物业,2004,3641,7,0,10000,90,已接洽未签约,,重庆
476,,中冶城邦国际,重庆市大渡口区钢花路1056号,"106.492371,29.473193",顺合物业,2016,1938,3,0,11000,95,已接洽未签约,,重庆
477,,湖榕锦苑,重庆市大渡口区湖榕路75号,"106.491006,29.473656",渝乐园物业,2011,774,2,0,11000,100,已接洽未签约,,重庆
478,,仁有逸景,重庆市大渡口区步行街锦霞街66号,"106.489865,29.477117",隆隆物业,2010,1588,3,0,11000,72,已接洽未签约,,重庆
479,,盛世融城A区,重庆市大渡口区双山路116号,"106.480174,29.496428",晋愉物业,2013,2304,4,4,12000,86,已经安装,,重庆
480,,盛世融城C区,重庆市大渡口区双水路2号,"106.484039,29.498873",晋愉物业,2013,1634,3,3,12000,86,已经安装,,重庆
481,,晋愉绿岛,重庆市大渡口区羊子岩隧道往南前行200米,"106.4783,29.48572",晋愉物业,2006,4610,8,0,10000,120,已接洽未签约,,重庆
482,,春晖御庭,重庆市大渡口区春晖路85号,"106.484794,29.480082",融创物业,2004,1200,2,0,10000,80,已接洽未签约,,重庆
483,,新天泽国际广场,重庆市大渡口区湖榕路1层,"106.487007,29.480659",旺泽物业,2011,960,2,0,11000,80,已接洽未签约,,重庆
484,,顺祥壹街区A区,重庆市大渡口区文体路88号,"106.491682,29.489769",金科物业,2012,2800,5,0,12000,95,已接洽未签约,,重庆
485,,顺祥壹街区B区,重庆市大渡口区文体路89号,"106.493847,29.488687",金科物业,2012,3000,6,0,12000,95,已接洽未签约,,重庆
486,,绿地城,重庆市大渡口区西城大道999号,"106.498906,29.424509",滨锋物业,2018,2624,5,0,10000,83,已接洽未签约,,重庆
487,,国瑞城一期,重庆市大渡口区松青路1011号（大渡口步行街）,"106.48708,29.482058",国瑞物业,2005,1424,3,0,11000,88,已接洽未签约,物业方在审合同,重庆
488,,国瑞城二期,重庆市大渡口区松青路1028号（大渡口步行街）,"106.48708,29.482058",国瑞物业,2005,1050,2,0,12000,65,已接洽未签约,物业方在审合同,重庆
489,,国瑞城三期,重庆市大渡口区大渡口步行街,"106.485517,29.485546",国瑞物业,2013,1613,3,0,11000,70,已接洽未签约,物业方在审合同,重庆
490,,佳兆业滨江新城,重庆市大渡口区大滨路佳兆业滨江新城,"106.500717,29.446317",佳兆业物业,2016,1282,2,0,12000,80,已接洽未签约,,重庆
491,,九汇元尚元,重庆市大渡口区思源路109号,"106.500021,29.468293",隆鑫物业,2017,840,1,1,9000,60,已经安装,,重庆
492,,佳禾钰茂香港城,重庆市大渡口区松青路1048号,"106.484284,29.47777",佳禾物业,2005,2592,5,0,11000,100,已接洽未签约,,重庆
493,,雅居乐御宾府,重庆市大渡口区双山路与迎宾大道,"106.469542,29.494452",雅居乐物业,2017,1656,4,4,11000,90,已经安装,,重庆
494,,蓝谷小镇,重庆市大渡口区九宫庙松青路1589号,"106.486256,29.466515",瑞悦物业,2013,1320,2,0,11000,90,已接洽未签约,,重庆
495,,恒通御景天都,重庆市大渡口区九宫庙柏华街25号,"106.488128,29.470752",瑞悦物业,2011,1803,3,0,10000,80,已接洽未签约,,重庆
496,,古渡春色,重庆市大渡口区九宫庙高速入口处（柏树堡站）,"106.487282,29.462628",尚鹏物业,2011,4820,5,0,9000,85,已接洽未签约,,重庆
497,,顶福天际,重庆市大渡口区钢化路1121号,"106.493742,29.472654",顶福物业,2006,1035,2,0,10000,72,已接洽未签约,,重庆
498,,锦天康都,重庆市大渡口区翠柏路96号,"106.480718,29.479578",锦天物业,2006,4890,5,0,11000,120,已接洽未签约,,重庆
499,,奥园国际城,重庆市九龙坡区华福大道北段79号,"106.449212,29.438508",奥园物业,2016,3137,6,0,11200,90,已接洽未签约,,重庆
500,,劲旅丽景花园,重庆市九龙坡区华福大道华庆路9号,"106.450955,29.468542",永恒物业,2008,1478,2,0,10000,75,已接洽未签约,,重庆
