序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
493,,浩运园,北京市朝阳区大屯路220号,"40.0013523344,116.4211652814",北京首欣物业管理有限责任公司,2008/5/8,1000,3,0,86533,100,已接洽未签约,,北京
494,,金驹家园,东坝乡,"39.9622260905,116.5635842845",北京腾翔物业管理有限责任公司,2010/7/8,1000,3,0,47380,80,已接洽未签约,,北京
495,,东环广场,北京市东城区东中街9、19、29、39号,"39.9372381198,116.4361017338",北京银达物业管理有限责任公司,2002/5/1,1000,3,0,54980,90,已接洽未签约,,北京
496,,锦秋家园,北太平庄,"39.9747286396,116.3493273975",长城物业集团股份有限公司,2002/5/4,1000,4,0,91873,150,已接洽未签约,,北京
497,,万科新里程,房山区长阳镇阜盛大街57号院（万科新里程）,"39.7336333664,116.1890019631",北京万科物业服务有限公司,2015.6.2,1000,3,0,42495,100,尚未接洽谈判,,北京
498,,滨河园小区,燕堤西街7号院,"39.8927968458,116.1743279102",北京金隅大成物业管理有限公司,1985/5/30,1000,3,0,55000,64,尚未接洽谈判,,北京
499,,晶都国际,朝阳朝阳酒仙桥26号,"39.9661301029,116.4918748421",北京玖玖港龙物业管理有限公司,2006.5.10,1000,3,0,64500,50,尚未接洽谈判,,北京
500,,东恒时代家园 ,朝阳朝阳路华堂商场西南侧,"39.9120015148,116.5026670224",华泰隆安物业管理有限公司,2004.8.10,1000,3,0,70000,120,已经安装,,北京
501,,草桥欣园 , 丰台玉泉营环岛东南,"39.8469680156,116.3563838819",草桥欣园物业管理有限公司,1998.5.10,1000,3,0,73000,70,已接洽未签约,,北京
502,,东恒时代,北京市朝阳区八里庄东里甲1号院,"39.9118475148,116.4995590224",北京华泰龙安物业管理有限责任公司,2006/12/20,996,2,5,69605,80,已经安装,,北京
503,,常青藤嘉园小区,北京市西城区马连道东街甲2号院,"39.8802382458,116.3330996689",北京市阳光泰和物业管理有限公司,2003/3/7,994,3,0,87604,90,已接洽未签约,,北京
504,,常青藤,马连道东街甲2号,"39.9639993332,116.5324674640",常青家园物业,2003年6月,994,3,0,87033,75,尚未接洽谈判,,北京
505,,世纪新景,北京市海淀区北洼路9号院,"39.9395338092,116.3027894335",北京世纪金源物业管理有限公司,2004/6/4,982,2,0,989654,100,已接洽未签约,,北京
506,,金世纪嘉园,北京市东城区忠实里金世纪嘉园西区,"39.8982679692,116.4446630093",河北恒辉物业服务集团有限公司北京分公司,2003,982,4,0,85379,75,尚未接洽谈判,,北京
507,,南珠苑.花香丽舍,北京市丰台区草桥东路八号院,"39.8499880156,116.3600138819",北京金开泰物业管理有限公司,2004/7/10,980,3,0,57073,90,已接洽未签约,,北京
508,,世纪新景园,北京市海淀区北洼路9号,"39.9395338092,116.3027894335",世纪金源物业管理公司,2004.5.20,980,3,0,89600,180,尚未接洽谈判,,北京
509,,南珠苑花香丽舍,丰台南三环草桥东路8号院,"39.8488680156,116.3603438819",北京城乡建设物业公司,2000.9.10,980,3,0,57000,100,尚未接洽谈判,,北京
510,,京城仁合,北京市东城区广渠门北里36号,"39.8975779692,116.4419030093",北京天运中兴物业管理有限公司,2004.7.16,976,3,0,88700,115,已接洽未签约,,北京
511,,馨泰园,北京市丰台区马家堡西里32号,"39.8527697789,116.3745783996",北京发条物业管理有限公司,2006,976,3,0,68153,85,已接洽未签约,,北京
512,,富力金禧家园,北京市通州区新城南街,"39.9021132749,116.6571784357",北京恒富物业服务有限公司,2012/10/30,974,3,0,58119,90,已经签约,,北京
513,,红莲晴园,西城广安门外马连道东街15号,"39.8835382458,116.3316996689",北京电信建筑工程有限公司,2003年6月,968,3,0,70367,100,尚未接洽谈判,,北京
514,,博世祥园,北辰东路,"40.0012732551,116.4017216526",北京信科联物业管理有限公司,2010/7/9,966,3,0,74070,100,已接洽未签约,,北京
515,,益辰欣园,丰台区花乡桥樊羊路88号,"39.8237265581,116.3150322168",鸿鹄物业,2003年7月,965,3,0,49124,100,尚未接洽谈判,,北京
516,,百合园,北京市丰台区右外大街97号院,"39.8604195106,116.3637279519",北京东光物业管理股份有限公司,2000,962,3,0,67551,85,尚未接洽谈判,,北京
517,,中海紫金苑,北京市海淀区万寿寺路甲1号,"39.9452061844,116.3151817000",北京中海物业管理有限公司,2007,960,2,4,58600,90,已经安装,,北京
518,,新世界太华公寓,崇文崇文门外大街5号,"39.8962930952,116.4182582482",北京祥和物业管理有限公司,1999.5.10,960,3,0,67000,150,尚未接洽谈判,,北京
519,,幸福家园,北京市东城区广渠门内大街幸福家园,"39.8923235840,116.4305972838",北京金宇宏物业管理有限责任公司,2002/12/31,951,3,3,103330,70,已经安装,,北京
520,,龙湖好望山,顺义牛栏山镇,"40.2029648732,116.6614081366",北京龙湖物业管理有限公司,2012.5.20,950,2,2,30200,220,已经安装,,北京
521,,建邦华府,丰台永外赵公口贾家花园3号,"39.8515288903,116.4162948838",北京建工物业,2008.10.2,950,3,0,66000,160,已接洽未签约,,北京
522,,丰侨公寓,北京市西城区丰融园15号楼,"39.9172763203,116.3662479484",北京丰汇浩盛物业管理有限责任公司,2005,946,3,0,172061,60,尚未接洽谈判,,北京
523,,建邦华府小区,北京市丰台区永定门外赵公口贾家花园3号,"39.8515798903,116.4198878838",北京建工物业服务有限公司,2009/3/28,946,3,0,67924,160,已接洽未签约,,北京
524,,华源冠军城,北京市朝阳区南沙滩66号,"39.9997054093,116.3753744305",北京达尔文国际酒店物业管理有限公司,2006,944,3,0,77537,90,已接洽未签约,,北京
525,,耕天下,北京市西城区永定门内西大街3号,"39.8732946538,116.3919435305",北京中商和旭物业管理有限公司,2012,940,4,4,136000,100,已经安装,,北京
526,,五道口嘉园,北京市海淀区展春园西路3号院,"39.9888948025,116.3404297198",北京法政置地物业管理有限公司,2005,928,3,0,81404,85,尚未接洽谈判,,北京
527,,京城雅居,北京市朝阳区南豆各庄六号院,"39.8672123524,116.5585851857",北京柏年世豪物业管理有限公司,2004,925,3,0,40173,69,尚未接洽谈判,,北京
528,,橙色时光(亮马新世家一期),朝阳燕莎东区酒仙桥向南,"39.9579262810,116.4978499312",北京首航物业管理有限公司,2003.2.15,925,3,0,71000,60,尚未接洽谈判,,北京
529,,橙色年代,北京市海淀区万丰路18号,"39.8876163974,116.2959299347",北京首华物业管理有限公司,2003/6/9,924,3,0,71088,100,已接洽未签约,,北京
530,,未来假日花园二期,枫竹苑北路南150米,"39.8344487721,116.3765681128",温尔馨物业,2004年6月,922,3,0,59165,65,尚未接洽谈判,,北京
531,,悦园小区,北京市海淀区西三环北路8号院悦园小区,"39.9572350241,116.3084672068",北京都市之春物业管理有限公司,2006,920,3,0,67000,100,已接洽未签约,,北京
532,,富力星光家园,北京市朝阳区广渠门外,"39.8937408345,116.4535120717",北京恒富物业服务有限公司,2012/9/30,920,3,0,73000,110,已接洽未签约,,北京
533,,万城华府,北京市海淀区巴沟南路,"39.9697249140,116.2925770347",北京亿城物业管理有限公司,2006/8/8,920,2,0,167046,100,已接洽未签约,,北京
534,,融域嘉园,北京市朝阳区域清街2号,"40.0169317817,116.3670976772",北京建工物业服务有限公司,2006,920,3,0,100499,95,已接洽未签约,,北京
535,,景蓝家园,马家堡路121号,"39.8392072786,116.3895353061",双益物业,2008,920,2,0,53000,80,尚未接洽谈判,,北京
536,,恋日绿岛小区,博大路25号院,"39.8268148479,116.4776793454",北京国泰顺达物业管理有限公司,2002,914,2,0,48778,60,尚未接洽谈判,,北京
537,,珠江愉景家园,北京市朝阳区朝阳北路107号,"39.8200631898,116.1784355140",北京珠江世纪物业管理有限公司,1889,904,3,0,46502,90,已经签约,,北京
538,,威尔夏大道,北京市丰台区太平桥,"39.8828762032,116.3194497712",国贸物业酒店管理有限公司,2006,904,3,0,84361,80,尚未接洽谈判,,北京
539,,朱雀门,太平街8号院,"39.8763336621,116.3887218705",北京中商和旭物业管理有限公司,2013.5.6,904,4,4,138135,120,已经安装,,北京
540,,盛鑫嘉园,北京市丰台区丰管路5号院,"39.8587840476,116.3032108047",北京民康物业管理有限公司,2002,902,3,0,58371,100,已接洽未签约,,北京
541,,港湾庭,北京市朝阳区东直门外大街28号,"39.9408821911,116.4470772805",北京安通物业管理有限责任公司,2005,900,3,0,130000,70,尚未接洽谈判,,北京
542,,嘉域汇,北京市大兴区团河路48号,"39.7360839887,116.3546997810",北京诚通嘉晟物业管理有限公司,2007,900,3,0,80000,88,已接洽未签约,,北京
543,,理想城派郡,北京市大兴区西红门镇欣荣北大街18号院,"39.7958472321,116.3458335798",北京鸿坤瑞邦物业管理有限公司,2009/7/1,900,3,0,51498,95,已经签约,,北京
544,,风林西奥中心,北京市朝阳区大屯路科学园南里风林西奥中心,"40.0007644093,116.3809554305",北京新地带物业代理有限责任公司,2000/9/21,900,3,0,67230,80,已接洽未签约,,北京
545,,北京金茂公寓小区,北京市朝阳区光华里2号楼,"39.9128838468,116.4547052261",北京怡嘉缘物业管理有限公司,2001/8/9,900,2,0,64170,90,已接洽未签约,,北京
546,,保利蔷薇,广渠门内大街以南培新街汇文中学东侧,"39.8904649622,116.4353763049",保利物业管理（北京）有限公司,2006.1.15,900,3,0,108600,60,已接洽未签约,,北京
547,,明日家园,北京市海淀区太平路甲25号,"39.9005334960,116.2784594314",北京东华兴盛物业管理有限责任公司,2000,896,3,0,78734,120,已接洽未签约,,北京
548,,阳光都市小区,北京市东城区新中街18号,"39.9356281198,116.4400417338",北京德佳物业管理有限公司,2000,895,2,0,93070,120,已接洽未签约,,北京
549,,绿城诚园,北京市朝阳区南沙滩东路3号,"39.9983244093,116.3774554305",绿城物业服务集团有限公司,2005,890,3,0,43000,60,已接洽未签约,,北京
550,,华彩国际公寓,朝阳望京广顺北大街与望京北路的交界处,"40.0094165655,116.4689587696",北京融尚物业管理有限公司,2008.1.10,890,3,0,86860,170,尚未接洽谈判,,北京
551,,逸翠园 ,朝阳姚家园,"39.9460322420,116.5243032549",家利物业管理有限公司,2006.10.25,890,3,0,88300,120,已接洽未签约,,北京
552,,方丹苑,北京市朝阳区潘家园37号,"39.8754761196,116.4584289340",北京华泰龙安物业管理有限责任公司,2002/11/29,889,3,3,74278,100,已经安装,,北京
553,,第三区观邸,北京市西城区马连道胡同甲一号,"39.8787032458,116.3278456689",北京铭洋嘉宝物业管理有限公司,2013,884,2,0,41252,80,尚未接洽谈判,,北京
554,,臻园北区,朝阳望京广顺北大街与来广营西路交汇处西侧,"40.0194602579,116.4624531417",北京招商局物业管理有限公司,2015.9.30,876,2,0,107110,95,尚未接洽谈判,,北京
555,,富海中心,北京市海淀区大柳树17号,"39.9554511178,116.3336599877",北京城承物业管理有限责任公司,2003,875,2,0,80789,80,尚未接洽谈判,,北京
556,,北岸布鲁斯,海淀东升乡，西邻南马坊东路，南靠清河及奥林匹克公园,"40.0354029218,116.3718815517",北京金泰物业管理有限公司,2006.8.10,875,2,0,74000,130,尚未接洽谈判,,北京
557,,宏汇园,北京市西城区辟才胡同,"39.9127934197,116.3631239407",北京丰汇物业管理有限责任公司,2000,869,2,0,168467,78,尚未接洽谈判,,北京
558,,当代MOMA,北京市东城区香河园路1号,"39.9506071261,116.4374400738",第一物业（北京）股份有限公司,2009,869,2,0,46912,90,已接洽未签约,,北京
559,,蝶翠华庭小区,北京市西城区马连道路6号院6号楼5层613,"39.8863077184,116.3277438633",深圳市莲花物业管理有限公司,2003,869,2,0,98336,89,尚未接洽谈判,,北京
560,,i MOMA,海淀区安宁庄西路9号院25,"40.0418666702,116.3160690889", 第一物业服务（北京）有限公司摩码园分公司,2008,869,3,0,108770,110,已接洽未签约,,北京
561,,蝶翠华庭,北京西站南广场东侧,"39.8951471911,116.3315226833",莲花物业,2003年6月,869,2,0,98336,80,尚未接洽谈判,,北京
562,,福源丽景家园,北京市朝阳区黄杉木店路188号院,"39.9315142844,116.6826082443",北京利景佳园物业管理有限公司,2006,868,2,0,66079,78,尚未接洽谈判,,北京
563,,阿曼寓所,朝阳朝阳路太平庄,"39.9199056833,116.5290829296",北京丽景佳园物业有限公司,2006.7.18,868,3,0,61500,100,已接洽未签约,,北京
564,,鼎立家园,北京市丰台区右外大街56号,"39.8601335106,116.3649209519",北京鼎立家园物业管理有限公司,2007,864,2,0,81000,105,尚未接洽谈判,,北京
565,,万博苑,北京市西城区右内大街,"39.8714486040,116.3657458540",乐生活（北京）智慧社区投资发展股份有限公司,1999,863,3,0,86136,70,尚未接洽谈判,,北京
566,,天之骄子,朝阳区东柏街9号,"41.3678049522,120.2959063613",北京碧海涛标牌安装有限责任公司瑞国停车管理分公司,2004,862,3,5,75415,95,已经安装,,北京
567,,蓝光云鼎,北京市丰台区大红门北天津庄95号,"39.8349287721,116.3796481128",北京蓝光嘉宝物业管理有限公司,2011/5/6,862,3,0,60774,120,已接洽未签约,,北京
568,,万博苑小区,右安门内大街72号,"39.8715486040,116.3682458540",北京京汉物业管理发展有限公司,1999.5.10,860,2,0,86100,90,尚未接洽谈判,,北京
569,,汤泉逸墅小区,北京市海淀区西四环北路125号汤泉逸墅小区,"39.9379244746,116.2717709759",北京德润万豪物业管理有限公司,2004,853,2,0,100810,85,已接洽未签约,,北京
570,,品元公寓,安贞,"39.9716397995,116.3997887682",北京北辰信诚物业管理有限责任公司,2003,850,2,0,90000,85,已接洽未签约,,北京
571,,东方瑞景苑,北京市朝阳区建外大街16号,"39.9065811009,116.4434313493",北京市澳瑞物业管理有限责任公司,2003/6/25,850,2,0,33670,100,已接洽未签约,,北京
572,,半岛国际公寓,朝阳太阳宫,"39.9711249662,116.4508541205",北京金隅物业管理有限公司,2005.7.16,850,3,0,87000,130,尚未接洽谈判,,北京
573,,时代紫芳(紫芳园),丰台左安门桥东南角,"39.8634119409,116.4434142749",大方物业,2007.6.20,850,3,0,83000,150,尚未接洽谈判,,北京
574,,西城晶华,北京市西城区太平桥大街,"39.9131114197,116.3633599407",北京戴德梁行物业管理有限公司,2008,848,2,0,144684,90,尚未接洽谈判,,北京
575,,荣尊堡国际俱乐部公寓,北京市朝阳区科荟路8号,"40.0092080185,116.4134490314",百年城堡（北京）国际物业管理有限公司,2006,840,2,0,72866,120,已接洽未签约,,北京
576,,卢西嘉园,北京市丰台区长辛店东山坡一里1号院,"39.8262181642,116.2109090677",北京丰润物业管理中心,2006,839,2,0,39090,85,尚未接洽谈判,,北京
577,,泰悦豪庭,北京市朝阳区三里屯南街58号,"39.9277167890,116.4560183884",中青旅酒店物业管理（北京）有限公司,2002/8/5,836,2,0,74217,63,尚未接洽谈判,,北京
578,,原叶美苑,北京市朝阳区来广营,"40.0205152474,116.4660565996",北京城承物业管理有限责任公司,2004,830,2,0,75000,110,已接洽未签约,,北京
579,,世纪嘉园,朝阳区小关街道小关北里45号院,"39.9827474360,116.4107530770",世纪城物业,2006,830,2,0,98000,90,尚未接洽谈判,,北京
580,,和成璟园,亦庄三羊北街3号院,"39.8255583847,116.5277154308",北京和悦璟园物业管理服务有限公司,2014/12/31,828,3,0,44034,90,尚未接洽谈判,,北京
581,,华盛家园,北京市海淀区花园北路20号,"39.9802705104,116.3745499728",北京华盛家园物业管理有限公司,2000/5/1,828,2,0,81044,130,尚未接洽谈判,,北京
582,,金地国际花园,北京市朝阳区建国路91号,"39.9093178144,116.4745705963",北京金地格林物业管理有限公司,2005/2/1,823,3,0,110763,90,已接洽未签约,,北京
583,,官苑8号,西直门南小,"39.9289844480,116.3605888307",长城物业集团股份有限公司,2004,822,2,1,152371,74,已经安装,,北京
584,,洛克时代中心,北京市朝阳区慧忠里103楼,"40.0020242944,116.4069915370",北京美加兴业物业管理有限公司,2007,820,2,0,55332,80,尚未接洽谈判,,北京
585,,海丰园,北京市海淀区学清路静淑东里5号楼,"40.0063577733,116.3517844919",北京海明物业管理有限公司 ,2007,820,2,0,43000,85,尚未接洽谈判,,北京
586,,金顶花园,石景山区金顶街金顶北路20号院,"39.9285186353,116.1657073804",北京首欣物业,1905年6月,820,2,0,43000,85,已接洽未签约,,北京
587,,太阳星城水星园,北京市朝阳区太阳宫夏家园,"39.9715649662,116.4533841205",北京冠城酒店物业管理有限公司,2006,818,2,0,100316,80,已接洽未签约,,北京
588,,光大名筑,北京市朝阳区北苑路178号,"39.9937925202,116.4199307670",中海宏洋物业管理有限公司,2003/6/5,817,2,0,93048,140,已接洽未签约,,北京
589,,紫御华府,安立路7号院,"40.0408526876,116.4099304914",北京京悦物业管理有限公司,2013/9/8,812,3,0,99481,350,尚未接洽谈判,,北京
590,,鸿坤理想城曦望山,北京市大兴区西红门欣荣北大街45号院东二层,"39.7863755737,116.3407992977",北京鸿坤瑞邦物业管理有限公司,2012.1.1,810,3,0,59000,145,已经签约,,北京
591,,裕泽园,北京市海淀区八里庄彰化南路,"39.9360140004,116.2929025347",北京首欣物业管理有限责任公司,2004/5/8,808,2,0,99191,100,已接洽未签约,,北京
592,,兰德华庭,北京市海淀区田村路,"39.9281797160,116.2503639647",北京众邦安泰物业管理有限公司,2006,801,3,0,45428,100,尚未接洽谈判,,北京
593,,星河湾小区,四季星河路,"39.9276658155,116.5224293349",广州星河湾物业管理服务有限公司,2007,801,2,0,71000,100,已接洽未签约,,北京
594,,汇园公寓,北京市朝阳区北四环中路8号,"39.9900554602,116.4055434970",北京信和物业管理管理有限责任公司,1989.2.1,801,2,0,64999,65,已接洽未签约,,北京
595,,城南大道,北京市丰台区城南嘉园益城园16号楼,"39.8329173335,116.3692546696",北京恒久基石物业管理有限公司,2009/6/25,800,2,0,42848,100,尚未接洽谈判,,北京
596,,理想城大满贯,北京市大兴区西红门,"39.7913955737,116.3431192977",北京鸿坤瑞邦物业管理有限公司,2010/6/10,800,2,0,45696,60,已经签约,,北京
597,,璟都馨园,北京市石景山区时代花园南路28号院,"39.9184104104,116.2048709586",北京茂华物业服务有限公司,2010,800,2,0,55000,85,尚未接洽谈判,,北京
598,,润枫德尚苑,北京市朝阳区安立路60号,"40.0051280185,116.4097990314",北京润丰世纪物业管理股份有限公司,2010/6/7,800,4,0,66092,80,已接洽未签约,,北京
599,,南国花城住宅小区,北京市西城区育新街,"39.8732146040,116.3737288540",北京三原清芷园物业管理有限公司,2010/5/6,800,4,0,79806,90,已接洽未签约,,北京
600,,望京香颂,null,"39.9921709907,116.4527732349",北京世纪金德物业管理有限公司,2002/8/9,800,3,0,80392,80,已接洽未签约,,北京
601,,丽水莲花,北京市西城区莲花河胡同2号院,"39.8929777184,116.3274838633",北京天宝伟业物业管理有限责任公司,2000/5/6,800,2,0,67034,100,已接洽未签约,,北京
602,,水景花园,北京市朝阳区立水桥北里2号,"40.0566902144,116.4194111658",北京天恒瑞海物业管理有限责任公司,2008/8/9,800,2,0,56480,100,已接洽未签约,,北京
603,,秋露园,北京市海淀区德政路秋露园,"40.0518412595,116.2628285196",北京旺达家兴物业管理有限公司,2003/6/10,800,2,0,71980,90,已接洽未签约,,北京
604,,碧水云天颐园,北京市海淀区巴沟村南路,"39.9666749140,116.2942270347",北京亿城物业管理有限公司,2012/9/6,800,2,0,5006,100,已接洽未签约,,北京
605,,元嘉国际公寓,北京市东城区东中街40号,"39.9365181198,116.4374317338",北京银达物业管理有限责任公司,2002/4/9,800,2,0,45380,100,已接洽未签约,,北京
606,,未来家园小区,陶然亭宣武区人名法院后面半步桥街44号院,"39.8742386040,116.3692758540",北京宣辉物业管理有限责任公司,2004.1.2,800,2,0,108233,75,尚未接洽谈判,,北京
607,,翠谷玉景苑,北京市石景山区玉泉北路临1号翠谷玉景苑,"39.9177542845,116.2461228347",北京建工物业服务公司,2015/9/30,800,2,0,78000,100,尚未接洽谈判,,北京
608,,远洋风景,北京市西城区德胜门西大街15东门,"39.9465564861,116.3603080752",北京远洋基业物业管理有限公司,2002/5/30,800,3,3,115000,100,已经安装,,北京
609,,礼域府小区,北京市顺义区大兴西红门北一街1号院礼域府,"39.7933115737,116.3393042977",鸿坤物业,2008,800,2,0,42000,88,已经签约,,北京
610,,世华水岸, 北京市丰台区石榴庄南里66号,"39.8366784243,116.4178498638",长城物业,2008年6月,800,2,0,62544,140,尚未接洽谈判,,北京
611,,远大路三区,海淀区远大路与远大东路西南角,"39.9557654138,116.2871180647",北京世纪颐和物业管理有限公司,2002.1.1,800,3,0,101000,180,尚未接洽谈判,,北京
612,,恋日嘉园,丰台花乡草桥角儿堡9号,"39.8469680156,116.3563838819",北京华野家园物业管理有限公司,2001.8.20,800,2,0,62000,160,尚未接洽谈判,,北京
613,,专家国际花园,北京市海淀区西小口,"40.0435964398,116.3545943263",金罗马物业,1905/6/28,800,3,3,86000,102,已经安装,,北京
985,,融泽府嘉园,北京市西城区月坛街道,"40.0679253595,116.3102495756",北京金融街物业管理有限责任公司,2007/10/30,800,2,0,147351,100,已接洽未签约,,北京
614,,融科橄榄,北京市朝阳区望京东园五区,"39.9964569626,116.4854389321",第一太平融科物业管理（北京）有限公司,2001,796,2,0,64999,70,尚未接洽谈判,,北京
615,,凤凰城,北京市朝阳区三元桥,"39.9625355588,116.4522354905",华润置地(北京)物业管理有限责任公司,2002,796,2,0,96309,80,尚未接洽谈判,,北京
616,,都城心屿,朝阳区劲松二区229号,"39.8857228345,116.4538850717",北京瀚海阳光物业经营管理有限公司,2008.1.1,796,2,0,71691,90,尚未接洽谈判,,北京
617,,怡清园小区,永泰庄北路18号,"40.0378995143,116.3598553640",北京恒隅基业物业管理有限责任公司,2003/6/10,793,2,0,57972,80,尚未接洽谈判,,北京
618,,海润花园,北京市西城区马连道北街10号院1号楼,"39.8877277184,116.3280038633",北京中海润泽物业管理有限公司,2008,792,2,0,54000,90,尚未接洽谈判,,北京
619,,远洋·东方,北京市通州区梨园镇三间房村,"39.8897388356,116.6772112198",远洋亿家物业服务股份有限公司,2011,788,3,3,60000,140,已经安装,,北京
620,,高第小区,北京市海淀区增光路44号院,"39.9279976747,116.3189146200",北京德宏物业管理有限责任公司,1982,782,2,0,83806,110,尚未接洽谈判,,北京
621,,明月嘉园,北京市丰台区马家堡嘉园三里,"39.8423400662,116.3660680196",北京华腾世纪物业管理有限公司,2005/1/1,780,2,0,59760,83,尚未接洽谈判,,北京
622,,金泰枫景园,北京市朝阳区百子湾西里,"39.9287914380,116.1668988793",北京金泰物业管理有限公司,2008/10/31,780,2,0,79290,100,已接洽未签约,,北京
623,,福慧嘉苑, 北京市朝阳区福慧嘉苑1号楼,"39.9115714312,116.5615406601",北京兴运联成物业服务有限责任公司,2006,780,2,0,67300,80,尚未接洽谈判,,北京
624,,海清园,清河三街99号,"40.0332354968,116.3417020842",鸿鹄物业,2006,780,2,0,45000,90,尚未接洽谈判,,北京
625,,城市印象,北京市丰台区南三环中路19号院,"39.8576129463,116.4153595138",北京华体世纪物业管理有限公司,2001/8/17,776,2,0,62199,130,尚未接洽谈判,,北京
626,,置地公寓 凤凰城,朝阳三元桥曙光西里甲5号,"39.9625355588,116.4522354905",华润置地(北京)物业管理有限责任公司,2008.2.20,775,3,0,117000,110,尚未接洽谈判,,北京
627,,听涛雅苑,北京经济技术开发区天华园一里二区,"39.7987656842,116.4922898145",北京东润明珠物业管理有限责任公司,2002.1.1,774,2,0,49028,80,尚未接洽谈判,,北京
628,,优点社区,北京市朝阳区常营乡幺家店路2号院,"39.9343190061,116.5845436133",北京金鼎华物业管理有限公司,2006/5/1,766,2,0,53016,100,已接洽未签约,,北京
629,,公园两栋,北京市昌平区立汤路179号,"40.0607597544,116.4128799158",北京鼎春德物业管理有限公司,2010,760,2,0,42000,90,尚未接洽谈判,,北京
630,,美华丽舍小区,建国门外建华南路,"47.3382347813,123.9552256653",北京福诺特物业管理有限公司,2004,760,2,0,54000,80,尚未接洽谈判,,北京
631,,华汇馨园小区,大屯,"39.8047246188,116.5829505315",北京华凯金元物业管理有限公司,2009/12/25,760,2,0,79529,100,尚未接洽谈判,,北京
632,,夏霖园,北京市海淀区德政路夏霖园,"40.0521657016,116.2654052891",北京旺达家兴物业管理有限公司,2000/5/9,760,2,0,82011,100,已接洽未签约,,北京
633,,翌景嘉园,北京市朝阳区华威里1#2#3#楼；东三环南路23号,"39.8731915582,116.4606842140",北京金地万厦物业管理有限公司,2002/1/28,756,3,0,48290,90,已接洽未签约,,北京
634,,旺角铭座(翌景嘉园二期),朝阳东三环华威桥古玩城向北50米 ,"39.8730715582,116.4592742140",深圳万厦物业管理公司,2002.1.10,756,2,0,49000,120,尚未接洽谈判,,北京
635,,蔚澜香堤苑,北京市通州区梨园镇,"39.8750393607,116.6348576771",北京龙湖物业服务有限公司,2012、1、3,755,2,0,64517,100,已经签约,,北京
636,,白领家园,北京市朝阳区高碑店北,"39.9105071087,116.5212160105",北京市华利福物业管理有限责任公司,2001/9/1,751,2,0,59118,90,已接洽未签约,,北京
637,,北京国际矿业城,北京市通州区中关村科技园通州园光机电一体化产业基地政府路2号,"39.8197494147,116.5382422898",北京川谷汇物业管理有限公司,2013,750,2,0,45000,80,尚未接洽谈判,,北京
638,,方泽园,成寿寺中路,"39.8540307737,116.4438721305",北京方泽园物业管理有限公司,2004,750,2,0,65000,78,尚未接洽谈判,,北京
639,,永翌公馆,北京市丰台区莲怡园北路2号院,"39.8857763974,116.3016199347",南京新鸿运物业管理有限公司,2007,750,3,0,86000,80,尚未接洽谈判,,北京
640,,胜古家园,北京市朝阳区胜古家园,"39.9704360617,116.4130180170",北京金银建物业服务有限公司,2000/4/10,748,3,0,84964,100,已接洽未签约,,北京
641,,国英园,北京市西城区西直门内南小街国英1号,"39.9343424480,116.3582408307",北京天恒瑞海物业管理有限责任公司,1997/9/7,747,2,0,109624,100,已接洽未签约,,北京
642,,万科西山庭院,北京市海淀区肖家河万科西山庭院,"40.0178371882,116.2745527747",北京万科物业服务有限公司,2004/8/9,744,2,0,69030,70,已接洽未签约,,北京
643,,北京尊府（长安融府住宅楼）,北京市西城区闹市口大街9#院,"39.9028623955,116.3629071263",北京金都世纪物业管理有限责任公司,2010/4/28,740,3,0,187564,100,已接洽未签约,,北京
644,,万科蓝山苑,北京市朝阳区西大望路27号,"39.8854473662,116.4865598933",北京万科物业服务有限公司,2009/7/1,740,2,0,100419,90,已接洽未签约,,北京
645,,华辰公寓（亚奥观典）,北京市朝阳区慧忠路3号院,"39.9953142944,116.4109715370",深圳市开元国际物业管理有限公司,2006,738,2,0,64910,85,尚未接洽谈判,,北京
646,,亚奥观典国际公寓,北四环亚运村炎黄艺术馆向东100米路北,"39.9957042944,116.4115715370",深圳市开元国际物业,2006年7月,738,2,0,64910,80,尚未接洽谈判,,北京
647,,远洋德邑,崇文区广外大街马圈1号,"39.8951243986,116.4464763261",恒辉物业,2002年6月,737,2,0,91252,90,尚未接洽谈判,,北京
648,,绿谷雅园,四季青镇,"39.9279444006,116.2181195089",乐生活（北京）智慧社区投资发展股份有限公司,2004,730,2,0,51995,70,尚未接洽谈判,,北京
649,,优筑名苑,北京市丰台区丰桥路2号院,"39.8524077559,116.3179030912",北京诺博国际物业管理有限公司,2010/5/1,728,2,0,63525,80,已接洽未签约,,北京
650,,翠庭园,北京市丰台区方庄南路翠庭园小区,"39.8471717737,116.4380491305",北京德豪国际物业管理有限责任公司,2004,720,2,0,85000,80,尚未接洽谈判,,北京
651,,锋尚国际公寓,北京市海淀区万柳中路锋尚国际公寓B-105室,"39.9616311073,116.2999249535",北京锋尚物业管理有限公司,2002,720,2,0,141391,78,已接洽未签约,,北京
652,,惠馨国际,北京朝阳区康家沟162号,"39.9107068118,116.5149245214",北京建坤丰博物业管理有限公司,2005,720,2,0,67000,92,尚未接洽谈判,,北京
653,,优筑,丰台葛家村西里1号,"39.8524077559,116.3179030912",北京诺博国际物业管理有限公司,2010.4.20,720,1,0,63500,80,尚未接洽谈判,,北京
