序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
377,,崧泽华城观景雅苑,秀涓路46弄15号,"121.167516,31.147536",上海佳信物业管理有限公司,2014.08.03,,2,,42100,90,已接洽未签约,,上海
378,,中海悦府,陆家圈路269弄,"121.303481,31.093499",中海物业,2016.8.22,544,5,5,44300,240,已经安装,,上海
379,,中海悦庭,陆家圈路168弄,"121.303754,31.094702",中海物业,2016.8.22,1216,10,10,44300,145,已经安装,,上海
380,,美林小城,沪南公路3468弄,"121.570018,31.121331",轻工物业,2008.08.04,2670,5,5,48000,115,已经安装,,上海
381,,天台新城,上南路6333弄,"121.555895,31.125981",轻工物业,2008.08.04,899,2,2,48000,115,已经安装,,上海
382,,天台別韵,上南路6555弄,"121.558373,31.126652",轻工物业,2008.08.04,477,1,,48000,115,已接洽未签约,,上海
383,,环球广场,桃林路18号,"121.539888,31.24987",怡美物业,2007.04.22,460,1,1,78000,120,已经安装,,上海
384,,格林春岸,上海市嘉定区塔城路718弄,"121.24517,31.381479",金地物业,2014.05.06,576,2,,41200,150,已接洽未签约,,上海
385,,庐尔公寓,上海市嘉定区南翔镇芳林路333弄,"121.328848,31.306513",金地物业,2014.05.06,598,2,,41200,200,已接洽未签约,,上海
386,,格林世界圣琼斯湾,上海市嘉定区南翔镇芳林路668弄,"121.324325,31.311146",金地物业,2014.05.06,543,2,,41200,200,已接洽未签约,,上海
387,,格林世界物白金院邸,上海市嘉定区南翔镇芳林路819弄,"121.318812,31.31158",金地物业,2014.05.06,498,2,,41200,200,已接洽未签约,,上海
388,,格林世界圣。莫吉卡,上海市嘉定区南翔镇栖林路178弄,"121.326564,31.312764",金地物业,2014.05.06,477,2,,41200,200,已接洽未签约,,上海
389,,格林世界布鲁斯郡,上海市嘉定区南翔镇芳林路669弄,"121.320655,31.309399",金地物业,2014.05.06,498,2,,41200,200,已接洽未签约,,上海
390,,格林世界森林公馆,上海市嘉定区南翔镇栖林路425弄,"121.321683,31.315356",金地物业,2014.05.06,677,2,,41200,200,已接洽未签约,,上海
391,,格林世界城市公馆,上海市嘉定区南翔镇栖林路302弄,"121.325417,31.315053",金地物业,2014.05.06,563,2,,41200,200,已接洽未签约,,上海
392,,格林郡,上海市青浦区沪青平公路5599弄,"121.108761,31.139672",金地物业,2014.05.06,433,2,,41200,200,已接洽未签约,,上海
393,,天境,上海市青浦区嘉松中路6888弄,"121.230855,31.128626",金地物业,2014.05.06,899,3,3,51500,200,已经安装,,上海
394,,天御苑,上海市青浦区叶联路333弄,"121.278206,31.161975",金地物业,2014.05.06,433,2,,47000,200,已接洽未签约,,上海
395,,未未来,上海市浦东新区张扬北路2899号,"121.594133,31.312679",金地物业,2011.07.09,1022,4,4,81800,200,已经安装,,上海
396,,未来域,上海市浦东区御桥路288弄61号,"121.543676,31.15388",金地物业,2011.07.09,1470,1,1,64000,200,已经安装,,上海
397,,湾流域,上海市浦东新区三林镇尚博路518弄,"121.526081,31.153964",金地物业,2011.07.09,1470,1,,64000,200,已接洽未签约,,上海
398,,艺华年,上海市浦东新区航鹤路999号,"121.590016,31.047334",金地物业,2014.05.06,648,1,,41800,200,已接洽未签约,,上海
399,,山水四季,上海市松江区泗泾镇泗陈公路1888弄,"121.258637,31.124467",金地物业,2014.05.06,348,1,,41800,200,已接洽未签约,,上海
400,,上海自在,上海市松江区泗泾镇泗祥路518弄,"121.257621,31.131184",金地物业,2011.07.09,348,1,,41800,200,已接洽未签约,,上海
401,,松江艺境,上海市松江区荣乐西路1266号,"121.193751,31.024496",金地物业,2013.5.16,598,2,,51200,100,已接洽未签约,,上海
402,,莲浦府邸,上海市闵行区宝铭路88弄46号,"121.373183,31.146009",金地物业,2011.07.09,387,1,,51200,100,已接洽未签约,,上海
403,,湘府花园,上海市闵行区吴中路429弄,"121.415758,31.190724",金地物业,2013.5.16,598,2,,51200,100,已接洽未签约,,上海
404,,金帝城市岸泊,上海市嘉定区吴杨东路333弄,"121.311604,31.276078",金地物业,2011.07.09,536,2,,51200,100,已接洽未签约,,上海
405,,海申花园,上海市闵行区张虹路125弄,"121.417492,31.195565",金地物业,2013.5.16,527,2,,51200,100,已接洽未签约,,上海
406,,大华河畔华城,上海市宝山区大场镇真华路1801弄,"121.415726,31.295421",金地物业,2013.5.16,2200,6,,51200,100,已接洽未签约,,上海
407,,新虹桥雅苑,上海市青浦区谢卫路258弄,"121.317299,31.181954",金地物业,2013.5.16,699,3,,41800,105,已接洽未签约,,上海
408,,金桥爱建园,上海市浦东新区碧云路199号,"121.580668,31.243366",金地物业,2011.07.09,947,3,,79800,150,已接洽未签约,,上海
409,,金桥新城,上海市浦东新区东陆路2000弄,"121.61641,31.268385",金地物业,2011.07.09,692,3,3,57000,200,已经安装,,上海
410,,君临天下,上海市闵行区银都路3399号,"121.40192,31.09565",金地物业,2011.07.09,592,3,,56500,200,已接洽未签约,,上海
411,,美地芳邻苑,上海市浦东新区曹路镇顾唐路138弄5号,"121.6622,31.270065",金地物业,2011.07.09,883,3,,43000,200,已接洽未签约,,上海
412,,民建小区,上海市浦东新区民耀路391弄1-16号申华小区,"121.661489,31.277418",金地物业,2013.5.16,688,3,,43400,200,已接洽未签约,,上海
413,,蔷薇绅邻,上海市浦东新区金高路1617弄1-336号,"121.61815,31.277675",金地物业,2013.5.16,400,1,,65000,300,已经签约,,上海
414,,阳光国际公寓,上海市浦东新区佳乐路77弄1-24号,"121.618493,31.275257",金地物业,2011.07.09,1026,4,4,50000,220,已经安装,,上海
415,,阳光花城,上海市浦东新区紫薇路667弄,"121.629697,31.214255",金地物业,2011.07.09,2640,6,,77000,300,已接洽未签约,,上海
416,,源水新墅,上海市浦东新区佳京路99弄1-284号,"121.614412,31.277685",金地物业,2011.07.09,423,1,,50000,330,已接洽未签约,,上海
417,,韵都城,上海市杨浦区长白路37号,"121.553454,31.296322",金地物业,2011.07.09,412,1,,50000,89,已接洽未签约,,上海
418,,中环滨江大厦,浦东大道2423号,"121.578323,31.272586",同进物业,2007.10.18,556,1,,65000,89,已接洽未签约,,上海
419,,盛第大厦,玉兰路8号,"121.55618,31.209542",同进物业,2007.10.18,237,1,,65000,89,已接洽未签约,,上海
420,,尼德兰名邸,莱阳路3777号,"121.588074,31.339477",同进物业,2016.8.22,600,4,,45000,300,已接洽未签约,,上海
421,,象屿名城,九亭伴亭路888弄,"121.323002,31.137824",同进物业,2016.8.22,877,4,,43000,300,已接洽未签约,,上海
422,,宝业万华城,南汇镇宣黄公路2585,"121.744331,31.031967",同进物业,2007.10.18,699,3,,42000,200,已接洽未签约,,上海
423,,新天大厦,安远路84号,"121.453739,31.248666",同进物业,2007.10.18,233,1,,77000,76,已接洽未签约,,上海
424,,惠扬大厦,浦东大道1139弄,"121.540142,31.248604",上海联勤物业有限公司,"2009.03,22",460,3,,77000,105,已接洽未签约,,上海
425,,香榭丽花园,源深路836号,"121.542642,31.232922",潍坊物业,2011.07.09,1022,2,,105000,105,已接洽未签约,,上海
426,,菱翔苑一期,年家浜路425弄,"121.576344,31.11887",启沅物业,"2009.03,22",466,1,,51200,100,已接洽未签约,,上海
427,,菱翔苑二期,年家浜路461弄,"121.576885,31.119368",启沅物业,"2009.03,22",632,1,,51200,100,已接洽未签约,,上海
428,,菱翔苑三期,年家浜路465弄,"121.579353,31.119398",启沅物业,"2009.03,22",889,3,,51200,100,已接洽未签约,,上海
429,,海圣阁,周康路28号,"121.576819,31.122235",万象美物业,2012.080.2,330,1,,51200,100,尚未接洽谈判,,上海
430,,盛世年华,羽山路100弄,"121.545431,31.234881",浦房物业,2008.05.08,679,3,,105000,105,尚未接洽谈判,,上海
431,,五维公寓,广富林路万达广场4号楼1116室,"121.250828,31.064437",五维物业,2013.06.08,453,2,,41800,105,尚未接洽谈判,,上海
432,,松江大学城学生公寓四期,文汇路1000号,"121.204492,31.057562",金丰物业,2011.11.21,477,3,,42000,105,尚未接洽谈判,,上海
433,,复地香缇苑,三新北路1755弄412号,"121.193899,31.057578",上海高地物业管理有限公司 ,2015.11.15,889,3,,42000,87,尚未接洽谈判,,上海
434,,文翔名苑,文翔路3088弄,"121.198296,31.054082",新桃园物业管理上海分公司,2015.11.05,972,3,,42000,87,尚未接洽谈判,,上海
435,,绿地云峰名邸,文涵路1188号,"121.192197,31.052914",上海警虹物业管理有限公司管理,2014.08.03,989,3,,42000,87,尚未接洽谈判,,上海
436,,上林苑二期,文翔路3588弄,"121.190908,31.053426",上林苑物业公司物业公司,2014.10.26,941,3,,42000,87,尚未接洽谈判,,上海
437,,松江新城家园,辰塔路2710号,"121.185263,31.055879",隆创物业,2015.05.09,823,3,,42000,87,尚未接洽谈判,,上海
438,,紫东新苑,翔峰路117号,"121.214897,31.047423",新昱物业,2013.09.03,864,3,,42000,87,尚未接洽谈判,,上海
439,,月亮河桂园,"121.191326,31.039316","121.191326,31.039316",新加坡怡安物业管理有限公司,2016.04.08,822,3,,42000,150,尚未接洽谈判,,上海
440,,松江华亭首府,文涵路218号,"121.192377,31.036466",上海悦华物业管理有限公司,2015.05.09,688,3,,42000,150,尚未接洽谈判,,上海
441,,昂立大厦,茸梅路与里陆街交叉口,"121.254367,31.06135",隆创物业,2013.5.16,334,1,,4500,54,尚未接洽谈判,,上海
442,,中海馨园,上海市徐汇区冠生园路215号,"121.435553,31.169553",上海中海物业,2002.1.1,1111,2,1,82562,130,已经安装,,上海
443,,尚海湾豪庭,上海市徐汇区凯滨路18弄,"121.467595,31.185467",戴德梁行物业,2013.5.16,1900,6,0,109860,166,尚未接洽谈判,,上海
444,,强生花苑,上海市徐汇区龙华西路398弄1～11号,"121.451371,31.182488",上海明华物业,2003.5,593,2,0,82785,85,尚未接洽谈判,,上海
445,,中信君廷,上海市徐汇宛平南路1198号,"121.45953,31.186683",上海高力国际物业,2015.1,432,2,0,119605,137,尚未接洽谈判,,上海
446,,保利西岸,上海市徐汇区宛平南路1415号,"121.462395,31.186444",上海保利物业,2016.2,319,1,0,139346,179,尚未接洽谈判,,上海
447,,永新晶苑,上海市徐汇区辛耕路58弄,"121.450613,31.200454",上海新昌物业,2007.9.7,701,2,0,98413,100,尚未接洽谈判,,上海
448,,海铂旭晖 ,上海市徐汇区东安路800弄,"121.46488,31.18879",上海绿地物业,2013.5,279,1,1,138308,200,已经签约,,上海
449,,远雄徐汇园,上海市徐汇区斜土路1286号,"121.470439,31.204214",远雄物业,2012.1,390,1,0,113478,113,尚未接洽谈判,,上海
450,,汇峰鼎园,上海市徐汇区肇嘉浜路9弄斜土路1077号,"121.473226,31.208135",上海长峰物业,2007.8,1454,5,0,111624,120,尚未接洽谈判,,上海
451,,虹桥城市花园,上海市徐汇区黄金城道99弄 ,"121.420153,31.19902",上海长瑞物业,2002.1,507,2,0,99387,110,尚未接洽谈判,,上海
452,,金诚花园,上海市徐汇区中山西路2099弄1-7号,"121.43495,31.189068",上海金诚物业,2006.5,243,1,0,98596,97,尚未接洽谈判,,上海
453,,徐汇苑二期,上海市徐汇区天钥桥路968号,"121.450892,31.18484",上海航新物业,2009.1,1348,4,0,91082,95,尚未接洽谈判,,上海
454,,徐汇玺庭,上海市徐汇区钦州北路300号,"121.424999,31.187316",上海丰柏物业,2014.12.31,1307,4,0,85522,85,尚未接洽谈判,,上海
455,,凯迪虹桥晶舍,上海市徐汇区桂林路666号,"121.420463,31.187218",上海久远物业,2014.1,182,1,0,98303,98,尚未接洽谈判,,上海
456,,南林公寓,上海市徐汇区中山西路小闸镇街123号,"121.433139,31.186053",上海晋申物业,2005.6,142,1,0,79272,80,尚未接洽谈判,,上海
457,,汇京佳丽园,上海市徐汇区石龙路999号,"121.436367,31.153501",上海汇成物业,2005.6,521,1,0,88762,72,尚未接洽谈判,,上海
458,,印象欧洲,上海市徐汇区望月路909弄1-42号,"121.46507,31.123662",上海东湖物业,2013.2,1137,4,0,70186,88,已接洽未签约,,上海
459,,嘉御庭,上海市徐汇区嘉善路309号,"121.467016,31.212793",第一太平戴维斯,2013.6,554,2,0,97765,150,尚未接洽谈判,,上海
460,,百汇园,上海市徐汇区平南路1518弄15-16号,"121.466704,31.178587",上海申城物业,2008.4,1539,5,0,109009,120,尚未接洽谈判,,上海
461,,云锦东方二期,上海市徐汇区龙兰路399弄,"121.461283,31.169495",上海东航物业,2014.1,180,1,0,111066,110,尚未接洽谈判,,上海
462,,中凯城市之光名邸,上海市徐汇区南丹路377弄1～9号,"121.435118,31.19837",恒豪基业物业,2012.1,233,1,0,111462,280,尚未接洽谈判,,上海
463,,徐家汇花园,上海市徐汇区宛平南路255弄1-35号,"121.453607,31.199877",上海汇银物业,2004.6,1171,4,0,94337,110,尚未接洽谈判,,上海
464,,亚都国际名园,上海市徐汇区漕溪北路555号,"121.444075,31.194449",上海亚都物业,2003.5,651,2,0,89138,85,尚未接洽谈判,,上海
465,,辉煌公寓,上海市徐汇区宛平南路389弄1-3号,"121.454522,31.197326",上海枫林物业,1996.1,144,1,0,72403,129,尚未接洽谈判,,上海
466,,虹桥乐庭,上海市徐汇区虹桥路666号,"121.432615,31.200065",上海中西物业,2002.6,764,2,0,102117,97,尚未接洽谈判,,上海
467,,漕河景苑,上海市徐汇区钦州路262号,"121.436316,31.171002",上海汇成物业,2007.1,693,2,0,108276,102,尚未接洽谈判,,上海
468,,明辉苑,上海市徐汇区宜山路406号,"121.434228,31.194464",上海虹桥开发物业,2002.2,315,1,0,89472,89,尚未接洽谈判,,上海
469,,东方曼哈顿,上海市徐汇区虹桥路168号,"121.439557,31.197789",东方海外国际物业,2005.1,1593,5,0,115514,100,尚未接洽谈判,,上海
470,,麦克花园,上海市徐汇区石龙路980弄1-37号,"121.435167,31.154469",上海通翼物业,1996.5,255,1,0,67466,100,尚未接洽谈判,,上海
471,,华泾绿苑,上海市徐汇区华济路57号,"121.464507,31.12007",上海华力物业,2010.1,1996,6,0,52734,75,已接洽未签约,,上海
472,,南宜花苑,上海市徐汇区宜山路408弄1-22号,"121.434279,31.193467",上海宏祥物业,1999.8,423,1,0,88303,90,尚未接洽谈判,,上海
473,,东航公寓,上海市徐汇区吴中路中山西路1509号,"121.427494,31.196596",上海东方航空物业,1999.2,314,1,0,72509,90,尚未接洽谈判,,上海
474,,尊园,上海市徐汇区漕溪北路99弄之1-3号,"121.44584,31.19791",上海浦江物业,2003.3,396,1,0,101994,107,尚未接洽谈判,,上海
475,,宜仕怡家,上海市徐汇区龙华西路591弄1-13号,"121.446819,31.182652",上海申大物业,2002.8,461,1,0,92503,95,尚未接洽谈判,,上海
476,,朗香郡,上海市徐汇区华济路51弄,"121.46597,31.122791",上海永升物业,2011.1,150,1,0,82387,82,已接洽未签约,,上海
477,,文定天下苑,上海市徐汇区文定路288弄1-8号,"121.437098,31.190529",上海枫林物业,2002.9,271,1,0,121436,120,尚未接洽谈判,,上海
478,,创世纪花园,上海市徐汇区零陵路789弄1-19号,"121.446293,31.191691",上海上实物业,2000.1,703,2,0,86620,86,尚未接洽谈判,,上海
479,,宏润花园,上海市徐汇区田东路258号,"121.445621,31.180827",上海港联物业,2006.5,1092,3,0,92357,100,尚未接洽谈判,,上海
480,,泰德花苑,上海市徐汇区裕德路92弄18号,"121.438577,31.190758",上海中西物业,2000.1,379,1,0,67127,110,尚未接洽谈判,,上海
481,,盛大花园,上海市徐汇区龙华路2518弄,"121.460881,31.184012",上海宗元物业,2004.6,1943,6,0,87703,120,尚未接洽谈判,,上海
482,,中海海悦花园,上海市黄浦区鲁班路388号1-2号,"121.481232,31.207509",上海中海物业,2005.6,1053,2,2,101773,110,已经安装,,上海
483,,海琪园,上海市黄浦区中山南路398弄1~7号,"121.510124,31.226003",上海新世纪物业,2003.8,443,1,1,103548,100,已经安装,,上海
484,,融创滨江壹号院,上海市黄浦区中山南一路500号,"121.491443,31.204338",上海绿城物业,2001.1,1040,3,0,110286,150,尚未接洽谈判,,上海
485,,绿城黄浦湾,上海市黄浦区中山南路600号,"121.511003,31.223469",上海绿城物业,2012.8,594,2,0,140724,200,尚未接洽谈判,,上海
486,,中福浦江汇,上海市黄浦区海潮路230弄-256弄,"121.504837,31.215278",上海中福物业,2014.6,2277,7,0,104664,106,尚未接洽谈判,,上海
487,,露香园,上海市黄浦区青莲街222号,"121.49108,31.229432",上海盈港物业,2014.2,275,1,0,135310,126,尚未接洽谈判,,上海
488,,绿地海珀黄浦,上海市黄浦区龙华东路886号,"121.480537,31.198621",上海长城物业,2015.3,481,2,0,132425,130,尚未接洽谈判,,上海
489,,复兴珑御,上海市黄浦区西藏南路699号,"121.490867,31.224091",第一太平戴维斯,2016.1,334,1,0,129086,130,尚未接洽谈判,,上海
490,,华润外滩九里,上海市黄浦区中山南路460号,"121.50818,31.224585",华润置地物业,2011.3,513,2,0,129249,120,尚未接洽谈判,,上海
491,,卢湾都市花园,上海市黄浦区鲁班路509弄1-20号,"121.483423,31.20698",上海金玉兰物业,2004.1,786,2,0,93584,90,尚未接洽谈判,,上海
492,,卢湾城市花园,上海市黄浦区鲁班路738弄之1-13号,"121.483556,31.199696",上海鸿海房产物业,2002.2,704,2,0,97510,95,尚未接洽谈判,,上海
493,,翠湖天地御苑,上海市黄浦区顺昌路178号,"121.484574,31.223955",新昌瑞安物业,2006.3,708,2,0,145125,120,尚未接洽谈判,,上海
494,,翠湖天地嘉苑,上海市黄浦区黄陂南路506弄1-14号,"121.482042,31.223413",上海丰诚物业,2010.3,451,2,0,145393,160,尚未接洽谈判,,上海
495,,翠湖天地雅苑,上海市黄浦区黄浦区顺昌路168号,"121.485291,31.224342",新昌瑞安物业,2003.4,277,1,0,139891,160,尚未接洽谈判,,上海
496,,锦绣家园,上海市黄浦区斜土东路317号,"121.493054,31.213684",南市物业,2000.1,364,1,0,86094,85,尚未接洽谈判,,上海
497,,蓬莱家园,上海市黄浦区瞿溪路301号,"121.497592,31.210347",上海捷艾尔物业,2004.7,611,2,0,93751,95,尚未接洽谈判,,上海
498,,东淮海公寓,上海市黄浦区人民路777弄1-10号,"121.491455,31.233039",上海豫园物业,2006.6,549,2,0,94888,100,尚未接洽谈判,,上海
499,,海洲丽园,上海市黄浦区丽园路68弄1-20号,"121.495465,31.215995",上海华新物业,2005.5,502,2,0,95944,90,尚未接洽谈判,,上海
500,,弘辉名苑,上海市黄浦区西藏南路1501弄1-8号,"121.496373,31.208895",上海维灵物业,2005.1,667,2,0,91289,130,尚未接洽谈判,,上海
501,,黄浦丽园,上海市黄浦区制造局路185号,"121.491595,31.214424",上海上房物业,2009.9,579,2,0,91692,85,尚未接洽谈判,,上海
502,,雅士公寓,上海市黄浦区海潮路222弄1-5号,"121.503344,31.213977",上海俊通物业,2001.1,204,1,0,100055,100,尚未接洽谈判,,上海
503,,上海滩新昌城,上海市黄浦区新昌路477弄1-18号,"121.472332,31.24405",上海豫园物业,2006.5,612,2,0,110504,110,尚未接洽谈判,,上海
504,,老西门新苑,上海市黄浦区西藏南路688弄,"121.489694,31.221876",中信泰富物业,2006.1,710,2,0,98354,90,尚未接洽谈判,,上海
505,,黄浦众鑫城,上海黄浦区西藏南路555弄,"121.490104,31.225616",上海锦南物业,2004.4,532,2,0,91213,80,尚未接洽谈判,,上海
506,,绿地名人坊,上海市黄浦区中华路429号,"121.504527,31.223841",上海新盛元物业,2003.3,359,1,0,93215,100,已接洽未签约,,上海
507,,滨江名人苑,上海黄浦区中华路88弄,"121.505104,31.229831",上海陆家嘴物业,2004.9,507,2,0,99678,110,尚未接洽谈判,,上海
508,,中福花苑,上海市黄浦区海潮路23号,"121.505438,31.216302",上海中福物业,2003.1,1493,5,0,95600,85,尚未接洽谈判,,上海
509,,太阳都市花园,上海市黄浦区河南南路398号,"121.495168,31.228531",上海凯基置业,2003.8,993,3,0,89878,75,尚未接洽谈判,,上海
510,,华府天地公寓,上海市黄浦区马当路222号,"121.480354,31.224845",戴德梁行物业,2006.5,108,1,0,136108,160,尚未接洽谈判,,上海
511,,金日世家玉兰苑,上海市黄浦区陆家浜路688弄,"121.502217,31.21787",上海上实物业,2006.9,469,2,0,93066,130,尚未接洽谈判,,上海
512,,士林华苑,上海市黄浦区河南南路555号,"121.498018,31.226744",上海城投物业,2007.7,726,3,0,101048,100,尚未接洽谈判,,上海
513,,明日星城,上海市黄浦区中华路868号,"121.5012,31.22018",上海上实金马物业,2011.1,1855,6,0,91560,98,尚未接洽谈判,,上海
514,,复地雅园,上海市黄浦区复兴东路180弄,"121.497446,31.228929",上海复瑞物业,2007.7,272,1,0,101183,100,尚未接洽谈判,,上海
515,,黄浦逸城,上海市黄浦区陆家浜路1100号,"121.494627,31.217537",上海爱建物业,2014.3,183,1,0,107039,110,尚未接洽谈判,,上海
516,,凯德茂名公馆,上海市黄浦区巨鹿路333号,"121.467838,31.228492",上海新昌物业,2014.1,282,1,0,149925,180,尚未接洽谈判,,上海
517,,紫荆新苑,上海市黄浦区鲁班路788弄1～60号,"121.485445,31.198816",上海恒联物业,1998.1,694,2,0,84535,85,尚未接洽谈判,,上海
518,,淡水湾花园,上海市黄浦区马当路588号,"121.481896,31.216425",上海上实物业,2008.8,645,2,0,122494,120,尚未接洽谈判,,上海
519,,扬子江家园,上海市黄浦区打浦路258弄1-9号,"121.476969,31.206099",上海上远物业,2005.6,207,1,0,64704,90,尚未接洽谈判,,上海
520,,郁金香花苑,上海市黄浦区斜土路810弄1-12号,"121.476124,31.206998",上海新世纪物业,2000.1,286,1,0,83666,150,尚未接洽谈判,,上海
521,,思南新苑,上海市黄浦区思南路88弄之1-6号,"121.476947,31.21458",上海锦日物业,2003.1,424,2,0,111124,85,尚未接洽谈判,,上海
522,,天山河畔花园,上海市长宁区天山路360号,"121.397701,31.221613",上海陆家嘴物业,2008.8,1964,6,0,84219,85,尚未接洽谈判,,上海
523,,仁恒河滨花园,上海市长宁区芙蓉江路388号,"121.400862,31.221184",上海仁恒物业,2006.6,1667,5,0,99234,100,尚未接洽谈判,,上海
524,,凯欣豪园,上海市长宁区汇川路88号,"121.424734,31.222717",上海绿城物业,2008.3,1465,5,0,102389,90,尚未接洽谈判,,上海
525,,天山怡景苑,上海市长宁区长宁路2919号,"121.390034,31.223918",上海新长宁集团仙霞物业,2009.5,1463,5,0,87697,90,尚未接洽谈判,,上海
526,,古北嘉年华庭,上海市长宁区黄金城道258号,"121.414787,31.200109",上海瑞创物业,2005.4,706,2,0,97004,95,尚未接洽谈判,,上海
527,,天山华庭,上海市长宁区威宁路458弄1-17号,"121.393522,31.222441",上海仙霞物业,2009.7,1019,3,0,92526,95,尚未接洽谈判,,上海
528,,河风丽景,上海市长宁区天山路88号,"121.385587,31.222816",上海科房物业,2007.6,1526,5,0,73479,70,尚未接洽谈判,,上海
529,,天山星城,上海市长宁区威宁路358号,"121.393596,31.21888",上海申悦物业,2012.1,2011,6,0,97301,95,尚未接洽谈判,,上海
530,,虹桥中园,上海市长宁区哈密路1999弄1~12号,"121.375408,31.199474",上海益镇物业,2007.1,481,2,0,65253,60,尚未接洽谈判,,上海
531,,嘉里华庭,上海市长宁区华山路1038弄163号,"121.442625,31.219625",上海嘉里建设管理,2006.5,825,3,0,118055,140,尚未接洽谈判,,上海
532,,新天地河滨花园,上海市长宁区芙蓉江路555弄,"121.403748,31.22296",上海古北物业,2011.1,1025,3,0,99921,100,尚未接洽谈判,,上海
533,,紫勋风雅苑,上海市长宁区长顺路36号,"121.424829,31.20488",上海狮城怡安物业,2010.8,295,1,0,86150,85,尚未接洽谈判,,上海
534,,虹桥万博花园,上海市长宁区锦屏路169号,"121.406639,31.223016",上海中山万博物业,2005.6,1096,3,0,87134,90,尚未接洽谈判,,上海
535,,虹桥府邸,上海市长宁区安顺路255弄1-4号,"121.421605,31.205618",上海高力国际物业,2008.5,206,1,0,80826,85,尚未接洽谈判,,上海
536,,里昂花园,上海市长宁区荣华东道59弄1-4号,"121.403412,31.200022",上海古北物业,1996.2,222,1,0,65814,65,尚未接洽谈判,,上海
537,,金色贝拉维,上海市长宁区黄金城道619弄,"121.408122,31.199797",上海虹康物业,2007.7,680,2,0,103744,110,尚未接洽谈判,,上海
538,,虹桥河滨花园,上海市长宁区长宁路1898号,"121.408348,31.224926",上海怡居物业,2004.8,514,2,0,83602,82,尚未接洽谈判,,上海
539,,长宁88金廷,上海市长宁区长宁路88号,"121.432494,31.234197",上海新世纪物业,2011.6,687,2,0,113033,110,尚未接洽谈判,,上海
540,,东方剑桥御庭苑,上海市长宁区镇宁路55号,"121.444102,31.221953",上海新驰物业,2001.1,483,2,0,107121,110,尚未接洽谈判,,上海
541,,嘉利豪园,上海市长宁区虹井路888弄8号,"121.375338,31.194104",上海中建物业,2003.6,588,2,0,69942,70,尚未接洽谈判,,上海
542,,世纪之春花园,上海市长宁区福泉路123弄1~38号,"121.363755,31.221631",上海狮城怡安物业,2003.9,898,3,0,74643,75,尚未接洽谈判,,上海
543,,上海城虹桥豪苑,上海市长宁区紫云路118号,"121.415824,31.213288",上海华天物业,2006.9,740,3,0,92677,112,尚未接洽谈判,,上海
544,,上海花城,上海市长宁区长宁路1818弄1-44号,"121.410529,31.225211",上海联源物业,2001.2,1104,4,0,73718,90,已接洽未签约,,上海
545,,虹桥新城,上海市长宁区长宁路1661弄2-20号,"121.413049,31.222215",世邦魏理仕物业,2002.9,1202,4,0,79187,79,尚未接洽谈判,,上海
546,,春天花园,上海市长宁区娄山关路999弄1-87号,"121.410014,31.223057",上海东方物业,2005.2,1129,4,0,87981,90,尚未接洽谈判,,上海
547,,虹桥华庭,上海市长宁区古北路555号,"121.40794,31.213707",上海狮城怡安物业,2004.6,445,2,0,91798,95,尚未接洽谈判,,上海
548,,茅台新苑,上海市长宁区茅台路455弄1-14号,"121.400404,31.215084",上海中星物业,1993.1,1502,5,0,63823,65,尚未接洽谈判,,上海
549,,西郊华庭,上海市长宁区虹桥路1889弄1-98号,"121.393486,31.206822",上海高力国际物业,1998.8,332,1,0,87660,90,尚未接洽谈判,,上海
550,,朗诗新西郊,上海市长宁区青溪路770弄25号,"121.386243,31.212428",第一太平戴维斯,2000.1,175,1,0,120000,180,尚未接洽谈判,,上海
551,,虹康景博苑,上海市长宁区哈密路630号,"121.378134,31.21304",上海农工商物业,2002.4,112,1,0,69281,70,尚未接洽谈判,,上海
552,,绿地公寓,上海市长宁区仙霞路1118弄8-48号,"121.382719,31.212544",上海大华集团物业,2003.1,380,1,0,67619,70,尚未接洽谈判,,上海
553,,虹桥怡景苑,上海市长宁区仙霞路1316弄之1-68号,"121.380528,31.212053",上海瑞创物业,2002.1,180,1,0,69993,180,尚未接洽谈判,,上海
554,,虹康花苑,上海市长宁区仙霞西路500弄1~79号,"121.370379,31.215589",上海仙霞物业,2000.1,772,2,0,75154,82,尚未接洽谈判,,上海
555,,郁庭峰,上海市长宁区福泉路432-438号,"121.369077,31.211476",上海虹康物业,2002.8,410,2,0,67015,65,已接洽未签约,,上海
556,,满庭芳花园,上海市长宁区虹桥路2489弄222号,"121.36475,31.206956",皆斯内物业,2000.2,163,1,0,77900,80,尚未接洽谈判,,上海
557,,樱源晶舍,上海市长宁区泉路550弄1-12号,"121.367836,31.208274",上海怡东物业,2005.1,329,1,0,69002,70,已接洽未签约,,上海
558,,西郊宝成花苑,上海市长宁区金浜路101号,"121.368965,31.204139",上海怡东物业,2003.8,512,2,0,73414,100,已接洽未签约,,上海
559,,古北国际花园,上海市长宁区黄金城道600号,"121.40878,31.201904",上海古北物业,2006.5,757,3,0,104329,120,已接洽未签约,,上海
560,,强生古北花园,上海市长宁区银珠路15号,"121.406291,31.200251",上海新古北物业,2007.1,546,2,0,91004,100,尚未接洽谈判,,上海
