序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
420,,东方丽都花苑,"江干-火车东站-机场路,近范家路","120.206368,30.298676",杭州彩虹物业,2011,303,1,,47733,69,,,杭州
421,,信步闲庭,南北西岸物业公司,"120.141804,30.333409",南北西岸物业,2008,363,1,,47725,130,,,杭州
422,,景城花园,西湖-翠苑-华星路,"120.133842,30.284843",小区闲暇老人管理,2003,360,1,,47710,130,,,杭州
423,,南肖埠景和苑,江干-南肖埠-太平门直街239号,"120.204508,30.267102",杭州滨江物业,2000,1000,3,,47692,110,,,杭州
424,,四牌楼,"上城-吴山-城隍牌楼,近十五奎巷","120.174385,30.241369",紫阳街道,1985,554,2,,47657,62,,,杭州
425,,爱都枫丹白露,西湖-之江度假区-之江路186号,"120.081387,30.174653",浙江东方物业,2001,351,1,,47619,260,,,杭州
426,,融创时代奥城,"萧山-钱江世纪城-盈丰路,近书音路","120.253315,30.236928",融创物业,,564,2,,47616,,,,杭州
427,,滨江西溪之星,"余杭-五常-荆长大道,纬三路","120.048439,30.271575",杭州滨江物业,2016,851,3,,47525,96,,,杭州
428,,西溪里熙园,"西湖-西溪-五常港路,近双龙街","120.06576,30.297662",坤和物业,2014,890,3,,47338,,,,杭州
429,,锦都世家,上城-城站-清江路166号,"120.200176,30.249021",戴德梁行物业,2008,257,1,,47217,83,,,杭州
430,,钱江时代公寓,上城-近江-清江路346号,"120.211887,30.240712",杭州通策物业,2007,797,3,,47213,78,,,杭州
431,,钱江六苑,江干-钱江新城-太平门直街530号,"120.216632,30.266477",钱江苑社区居委会,2005,2345,8,,47201,89,,,杭州
432,,滨江万家花城二期,拱墅-申花-萍水街400号,"120.116852,30.309024",杭州滨江物业,2007,667,2,,47191,,,,杭州
433,,胭脂新村,下城-武林-天水巷24号,"120.175328,30.276773",胭脂新村社区居民委员会,1998,811,3,,47186,50,,,杭州
434,,寰宇天下D区,滨江-滨江区政府-阡陌路822号,"120.222003,30.223716",中海物业,2014,544,2,,47183,,,,杭州
435,,天阳武林邸,拱墅-申花-莫干山路915-3号,"120.126742,30.313294",天阳&万科物业,,655,2,,47124,,,,杭州
436,,协安上郡,"西湖-紫金港-申花路,近丰潭路","120.108151,30.312061",杭州卓盛物业,2008,674,2,,47074,89,,,杭州
437,,滨江万家花城一期,拱墅-申花-萍水街380号,"120.120266,30.311028",杭州滨江物业,2009,1786,6,,47034,91,,,杭州
438,,合景天銮(公寓),拱墅-申花-莫干山路989号,"120.124103,30.317641",广州市宁骏物业,2020,765,3,,46980,,,,杭州
439,,绿城宝业玉园,杭州周边-绍兴-阳明路,"120.60962,29.994984",浙江绿城物业,2013,555,2,,47073,,,,杭州
440,,西溪公寓,"西湖-文教-文二路,近保俶路","120.147047,30.290353",西溪街道办事处,1996,150,1,,46954,99,,,杭州
441,,近江六园,上城-近江-富春路191号,"120.206269,30.238309",杭州安居物业,2003,543,2,,46948,60,,,杭州
442,,钱江苑,上城-近江-钱江路580号,"120.205207,30.242414",杭州市江干区四季青街道五福社区居民委员会,2000,350,1,,46938,108,,,杭州
443,,方易西鉴枫景,西湖-山水-竞舟路21号,"120.1121,30.275515",社区居委会,2007,442,1,,46930,88,,,杭州
444,,万和国际,萧山-钱江世纪城-皓月路188号,"120.262789,30.239063",浙江开元物业,2014,700,2,,46916,76,,,杭州
445,,天福花园,上城-近江-近江东路34号,"120.211412,30.239944",在水一方物业管理,2000,801,3,,46897,83,,,杭州
446,,万科璞悦湾,"滨江-钱江湾-滨文路,近西浦路","120.14371,30.176534",上海万科物业,2016,1771,6,,46896,90,,,杭州
447,,丽阳苑,西湖-紫金港-申花路389号,"120.107519,30.313599",浙江新鸿物业,2009,451,2,,46856,131,,,杭州
448,,恩济花苑,西湖-竞舟-文二西路176号,"120.112887,30.288631",杭州华源物业管理公司,2002,1580,5,,46840,85,,,杭州
449,,翰林花园,上城-小营-翰林街108号,"120.192306,30.262231",新鸿物业,2003,505,2,,46828,120,,,杭州
450,,东河锦园,下城-潮鸣-建国北路5-67号,"120.186922,30.26562",海锐翔上房物业,2002,222,1,,46745,110,,,杭州
451,,德信大家钱江府,"江干-景芳-东宁路,近艮山西路","120.230135,30.288417",杭州大家物业,2017,755,3,,46727,127,,,杭州
452,,清泰小区,江干-采荷-解放东路422号,"120.198506,30.254398",采荷街道办事处,1998,300,1,,46697,89,,,杭州
453,,延安新村,下城-武林-延安路58号,"120.169701,30.273957",耶稣堂弄社区中心,1990,106,0,,46679,72,,,杭州
454,,始版桥花园,上城-城站-始板桥114号,"120.189565,30.24555",业主自营,1994,42,0,,46672,42,,,杭州
455,,西湖花园,西湖-西湖景区-五云西路1号,"120.112972,30.188251",绿城物业,2001,200,1,,46637,144,,,杭州
456,,万安城市花园南苑,上城-小营-建国北路37号,"120.18636,30.25742",浙江广厦物业,2000,150,1,,46615,138,,,杭州
457,,三槐里,"下城-庆春-孩儿巷,近广福路","120.173379,30.267023",武林街道,1992,1544,5,,46603,56,,,杭州
458,,和谐嘉园南苑,"江干-钱江新城-江锦路,近新塘路","120.215935,30.258298",杭州众恒物业,2009,557,2,,46590,89,,,杭州
459,,南肖埠社区南二社区,江干-南肖埠-太平门直街209号,"120.205764,30.26617",杭州滨江物业,,654,2,,46583,,,,杭州
460,,万和玺园,"下城-三塘-颜三路,近再行路","120.177306,30.31736",杭州彩虹物业,2015,960,3,,46580,89,,,杭州
461,,小营民居,上城-小营-清吟街13-3号,"120.18441,30.258939",小营巷社区居委会,1999,220,1,,46530,89,,,杭州
462,,近江八园,"上城-近江-钱江路,近婺江路","120.20268,30.239401",杭州安居物业,2002,500,2,,46520,69,,,杭州
463,,直吉祥巷小区,上城-城站-直吉祥巷66号,"120.181615,30.246488",社区居委会,1988,5000,17,,46515,56,,,杭州
464,,大王庙巷,"上城-小营-马市街,近庆春路","120.183615,30.261629",小营街道办事处,1991,517,2,,46514,45,,,杭州
465,,草庄景墅,江干-笕桥-机场路190号,"120.220864,30.313606",业主自管,2012,547,2,,46501,,,,杭州
466,,和家园紫园,西湖-留下-杨梅山路,"120.067497,30.239846",深圳市开元国际,,554,2,,46643,,,,杭州
467,,雅仕苑,西湖-竞舟-文一西路149号,"120.112218,30.291772",南中国新城物业,2000,1300,4,,46471,58,,,杭州
468,,山水人家潇湘居,西湖-山水-爱莲街28号,"120.112471,30.27942",杭州坤和社区服务,2004,3000,10,,46431,120,,,杭州
469,,南都德加东区,西湖-竞舟-文二西路299号,"120.113213,30.287454",南都物业,1999,664,2,,46372,122,,,杭州
470,,和家园御园,西湖-留下-杨梅山路,"120.068388,30.241997",深圳市开元国际物业,,557,2,,46346,,,,杭州
471,,吴牙新村,下城-长庆-庆春路112号,"120.180445,30.264185",王马社区居委会,1997,315,1,,46345,50,,,杭州
472,,二凉亭小区,上城-雄镇楼-秋涛路,"120.184923,30.228853",业主自管,1996,302,1,,46341,50,,,杭州
473,,近江五园,上城-近江-衢江路87号,"120.207011,30.238173",杭州安居物业,2002,753,3,,46330,85,,,杭州
474,,九溪玫瑰园(公寓),西湖-西湖景区-五云西路8号,"120.117961,30.190137",绿城物业,2004,546,2,,46318,87,,,杭州
475,,近江七园,上城-近江-近江西路23号,"120.204184,30.239536",杭州安居物业,2000,655,2,,46273,70,,,杭州
476,,凤凰北苑,"上城-南星-姚江路,近钱江路","120.187083,30.226367",联合物业,2009,1120,4,,46270,130,,,杭州
477,,中海钱塘山水,"滨江-钱江湾-东信大道,近西浦路","120.139113,30.181309",中海物业,2009,1056,4,,46206,89,,,杭州
478,,柳营花园,城-长庆-长庆街63号,"120.180456,30.267092",浙江耀江物业,1989,456,2,,46181,57,,,杭州
479,,青龙苑,下城-建国路-岳家湾62号,"120.185115,30.274561",社区居委会,2001,132,0,,46177,103,,,杭州
480,,广厦檀香园,上城-小营-环城东路97号,"120.192985,30.260787",广厦物业,2006,611,2,,46165,77,,,杭州
481,,文华苑,上城-近江-富春路210号,"120.20776,30.240612",杭州在水一方物业,2006,326,1,,46164,67,,,杭州
482,,世茂天宸,江干-南肖埠-艮山西路105号,"120.201139,30.280099",世茂天成物业,2018,765,3,,46155,90,,,杭州
483,,嘉绿文苑,"西湖-嘉绿-益乐路,文三西路","120.12026,30.28342",社区居委会,2004,600,2,,46145,78,,,杭州
484,,和家园臻园,西湖-留下-杨梅山路,"120.067117,30.239157",深圳市开元国际物业,,554,2,,46148,,,,杭州
485,,华家池39号院,"江干-南肖埠-金川弄,近凤起东路","120.201176,30.267901",凯旋街道办事处,,568,2,,46117,64,,,杭州
486,,公元沐桥(南区),西湖-之江度假区-珊瑚沙路52号,"120.104849,30.171292",杭州公元酒店物业,2010,665,2,,46116,,,,杭州
487,,杭州湾文菁花苑,西湖-翠苑-文一路272号,"120.13145,30.295305",社区居委会,2005,118,0,,46078,110,,,杭州
488,,港湾家园,西湖-紫金港-余杭塘路866号,"120.092354,30.317515",浙江浙大求是物业,2006,1791,6,,46040,145,,,杭州
489,,富越香墅,西湖-桂花城-紫荆花路409号,"120.096036,30.29789",上海高力国际物业,2009,80,0,,46028,,,,杭州
490,,锦昌文华苑,拱墅-拱宸桥-丽水路146号,"120.148109,30.316647",浙江赞成物业,2005,1586,5,,46025,120,,,杭州
491,,融信公馆ARC,"拱墅-申花-学院北路,近隐秀路","120.134717,30.304862",福建融信世欧物业,2020,576,2,,46080,,,,杭州
492,,嘉璟华庭,拱墅-湖墅-密渡桥路80号,"120.163268,30.281328",浙江九洲物业,2012,665,2,,46000,67,,,杭州
493,,香樟洋房,西湖-留下-杨梅山路299号,"120.070229,30.242139",万科物业,2018,457,2,,46000,,,,杭州
494,,颐景园,西湖-莲花街-文二西路511号,"120.104746,30.286209",浙江颐景园物业,2002,983,3,,45989,100,,,杭州
495,,近江二园,"上城-近江-珊园弄,近诗园弄","120.207959,30.235035",夏安物业,2002,4000,13,,45948,64,,,杭州
496,,下羊线弄,上城-城站-江城路,"120.172166,30.275192",,2000,765,3,,45945,46,,,杭州
497,,景瑞申花壹号院,"拱墅-申花-申花路,近丰潭路口","120.112275,30.314538",上海景瑞物业,2016,1318,4,,45904,89,,,杭州
498,,世纪坊,上城-近江-近江东路2号,"120.210641,30.238059",海宁成诚物业,1998,741,2,,45891,76,,,杭州
499,,紫金文苑,西湖-紫金港-余杭塘路418号,"120.106952,30.302297",浙江浙大求是物业,2003,1170,4,,45884,163,,,杭州
500,,中山御庭,"城-鼓楼-抚宁巷,近江城路","120.179434,30.237489",紫阳街道,2010,130,0,,45875,,,,杭州
501,,钱江四苑,江干-钱江新城-钱潮路,"120.219925,30.265896",众恒物业,2000,450,2,,45863,76,,,杭州
502,,保安桥河下小区,上城-鼓楼-保安桥河下,"120.179939,30.238195",社区居委会,1989,556,2,,45839,,,,杭州
503,,金鹿雅园,下城-建国路-岳家湾28号,"120.18533,30.272059",杭州武林房地产公司,2004,500,2,,45821,120,,,杭州
504,,建电新村,江干-采荷-庆春东路111-139号,"120.198237,30.262521",采荷街道办事处,1988,2980,10,,45811,54,,,杭州
505,,文溪鼎园(商住楼),"西湖-竞舟-文一西路,近丰潭路","120.111932,30.295338",众恒物业,2014,654,2,,46110,,,,杭州
506,,顺发旺角城,萧山-萧山市区-市心中路123号,"120.271879,30.174354",浙江纳德物业,2014,502,2,,45795,145,,,杭州
507,,滨江新苑,上城-近江-近江东路59号,"120.209504,30.239026",杭州钱景物业有限公司,1998,711,2,,45761,56,,,杭州
508,,德信银树湾,拱墅-桥西-文岚街58号,"120.139492,30.332993",盛全物业,,654,2,,45726,90,,,杭州
509,,大华西溪风情澄品,余杭-未来科技城-文一西路,"120.039586,30.288314",杭州彩虹物业,2004,458,2,,45711,160,,,杭州
510,,大马弄小区,上城-吴山-大马弄,"120.175028,30.240136",业主自管,1982,304,1,,45692,38,,,杭州
511,,广宇河滨公寓,下城-建国路-建国北路363号,"120.186354,30.274268",杭州卓盛物业,2005,250,1,,45679,150,,,杭州
512,,和家园(南区),西湖-留下-杨梅山路310号,"120.065894,30.238588",深圳市开元国际物业,2009,1427,5,,45659,89,,,杭州
513,,香石公寓,下城-三塘-颜三路190号,"120.175319,30.318073",浙江华夏物业,2013,755,3,,45640,130,,,杭州
514,,钱江三苑,"江干-钱江新城-庆春东路,近杭海路","120.220264,30.263995",钱江苑社区居委会,2000,540,2,,45624,100,,,杭州
515,,西溪里珺园,"西湖-西溪-五常港路,近双龙路","120.067344,30.298104",杭州坤元物业,2014,667,2,,45605,,,,杭州
516,,公安厅宿舍,江干-采荷-采荷路33号,"120.200908,30.257629",采荷街道,1989,775,3,,45580,,,,杭州
517,,东清苑,下城-长庆-庆春路80号,"120.183825,30.26402",杭州公用物业,1994,441,1,,45571,42,,,杭州
518,,云龙十一景,下城-潮鸣-建国北路80号,"120.187987,30.265246",近湖物业,2010,235,1,,45550,128,,,杭州
519,,仓柱弄,"下城-武林-中山北路,近百井坊巷","120.173233,30.272033",仓桥社区居民委员会,2000,192,1,,45529,,,,杭州
520,,水星阁东区,下城-体育场路-长远路,"120.180348,30.277969",浙江久鸿物业,1998,778,3,,45505,,,,杭州
521,,新城坊,上城-近江-近江北路28号,"120.2071,30.241382",南京城南物业,1999,460,2,,45486,76,,,杭州
522,,西溪玫瑰,余杭-五常-荆长路,"120.04821,30.255128",绿城物业,2013,291,1,,45477,240,,,杭州
523,,茶啾弄小区,上城-吴山-十五奎巷,"120.178535,30.243552",紫阳街道,1985,556,2,,45475,,,,杭州
524,,紫金观巷,上城-小营-紫金观巷,"120.180218,30.260986",小营街道办事处,1995,150,1,,45461,47,,,杭州
525,,横河新村,上城-小营-环城东路22号,"120.183243,30.245295",小营街道办事处,1970,1595,5,,45458,46,,,杭州
526,,湖畔花园(公寓),西湖-竞舟-文一西路176号,"120.108586,30.29398",浙江证大物业,1998,1040,3,,45444,120,,,杭州
527,,首开杭州金茂府,拱墅-申花-庆隆横路8号,"120.129176,30.30349",中化金茂物业,2020,976,3,,45422,,,,杭州
528,,近江一园,"上城-近江-衢江路,近清江路","120.209599,30.236421",杭州安居物业,2000,452,2,,45408,101,,,杭州
529,,西泠花苑,上城-小营-燕子弄2号,"120.188638,30.262492",西泠物业,2000,112,0,,45390,142,,,杭州
530,,近江四园,"上城-近江-婺江路,近富春路","120.206281,30.236287",杭州安居物业,2000,569,2,,45387,70,,,杭州
531,,富润里小区,下城-长庆-新华路,"120.184198,30.266943",业主自营,1991,254,1,,45366,41,,,杭州
532,,嘉绿名苑,西湖-嘉绿-益乐路52号,"120.121174,30.286763",杭州市西湖区古荡街道嘉绿苑社区居民委员会,2004,1198,4,,45355,70,,,杭州
533,,政苑小区A区,拱墅-申花-丰潭路207号,"120.111034,30.302112",江省直同人物业,2005,1394,5,,45333,,,,杭州
534,,采荷绿萍,江干-南肖埠-庆春东路12号,"120.205833,30.264222",庆春门社区居委会,1988,480,2,,45297,45,,,杭州
535,,近江苑,上城-近江-徐家埠路58号,"120.204351,30.244328",社区居委会,1995,833,3,,45273,68,,,杭州
536,,城隍牌楼巷新公房,"城-吴山-中山南路,近城隍牌楼口","120.176383,30.241223",紫阳街道,1989,582,2,,45271,,,,杭州
537,,五洋嘉景苑,"上城-鼓楼-江城路,近望江路","120.182238,30.24096",杭州五星物业,2002,165,1,,45268,86,,,杭州
538,,金成花园(公寓),西湖-竞舟-竞舟路220号,"120.112533,30.289747",浙江金成物业,1998,5712,19,,45247,52,,,杭州
539,,耀江福村,"上城-近江-衢江路,近富春路","120.206565,30.240689",杭州鸿晟物业,2000,489,2,,45231,65,,,杭州
540,,滨江曙光之城,江干-火车东站-机场路285号,"120.21395,30.310107",杭州滨江物业,2013,1000,3,,45227,90,,,杭州
541,,华家池小区,江干-南肖埠-凯旋路258号,"120.199956,30.271727",凯旋街道办事处,1988,1250,4,,45224,100,,,杭州
542,,万科草庄,江干-笕桥-机场路355号,"120.224664,30.315547",杭州万科物业,2014,765,3,,45214,70,,,杭州
543,,赞成太和广场,上城-南星-钱江路58号,"120.18363,30.222022",上海高力国际物业,2010,455,2,,45178,,,,杭州
544,,东方苑,西湖-之江度假区-之江路188号,"120.081088,30.179003",杭州彩虹物业,2002,300,1,,45177,300,,,杭州
545,,凤山花苑,上城-雄镇楼-江城路217号,"120.179302,30.230622",复兴物业,2003,368,1,,45173,70,,,杭州
546,,黄工厂弄,"上城-雄镇楼-江城路,近望江路","120.18068,30.235976",紫阳街道,2000,480,2,,45155,42,,,杭州
547,,和家园翰园,西湖-留下-杨梅山路362号,"120.065697,30.239595",深圳市开元国际物业,,566,2,,45155,,,,杭州
548,,缸儿巷小区,上城-湖滨-缸儿巷,"120.177901,30.254782",业主自管,1989,167,1,,45125,56,,,杭州
549,,人民社区,江干-采荷-凯旋路104号,"120.197302,30.259671",业主自管,1988,200,1,,45125,60,,,杭州
550,,勤远里,"上城-吴山-察院前巷,近中山南路","120.176015,30.240976",街道办事处（居委会）代管物业,1985,120,0,,45111,76,,,杭州
551,,鸥江公寓,上城-近江-近江北路39号,"120.205524,30.241817",杭州华群物业,1998,350,1,,45088,72,,,杭州
552,,华元芳满庭,拱墅-申花-丰潭路366号,"120.113152,30.302453",杭州华元物业,2008,706,2,,45085,65,,,杭州
553,,凤凰南苑,上城-南星-秋涛路40号,"120.184231,30.224603",南京城南物业,2000,1600,5,,45073,50,,,杭州
554,,钱江七苑,"江干-钱江新城-太平门直街,近江中街","120.216795,30.267946",杭州滨江物业,2005,1000,3,,45070,105,,,杭州
555,,春天花园,西湖-竞舟-文一西路208号,"120.106193,30.293649",浙江同益物业服务有限公司,2000,750,3,,45057,80,,,杭州
556,,滨江德信东方星城,江干-火车东站-环站东路,"120.222138,30.309183",滨江物业,2018,557,2,,45045,75,,,杭州
557,,溪上玫瑰园,余杭-五常-高教路,"120.027945,30.256999",绿城物业,2011,950,3,,45043,400,,,杭州
558,,中交悦西溪(公寓),"余杭-未来科技城-常二路,近大华欣华支路","120.035369,30.289282",杭州怡华物业,2015,258,1,,45034,110,,,杭州
559,,嘉绿西苑,西湖-嘉绿-华星路240号,"120.117334,30.287259",社区居委会,1998,1000,3,,45028,110,,,杭州
560,,南北西岸,拱墅-桥西-昼锦路12号,"120.141656,30.335901",浙江新南北物业,2010,998,3,,45014,85,,,杭州
561,,万科公园大道,江干-笕桥-机场路355号,"120.221487,30.317292",万科物业,2016,1422,5,,44943,89,,,杭州
562,,太阳国际公寓,滨江-彩虹城-伟业路730号,"120.166527,30.196675",上海高力国际物业,2006,951,3,,44923,63,,,杭州
563,,钱塘明月,萧山-萧山市区-金惠路300号,"120.279185,30.192534",杭州绿城物业,2016,665,2,,44921,89,,,杭州
564,,德信浙旅东宸,江干-火车东站-天城路,"120.225141,30.305812",盛全物业,2017,876,3,,44890,128,,,杭州
565,,凤起御跸苑,下城-体育场路-仓河下38-46号,"120.183746,30.277968",潮鸣街道办事处,2000,224,1,,44878,60,,,杭州
