序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
380,,武汉四季花城,武汉市东西湖区金山大道特18号,"114.215114,30.639962",武汉万科物业服务有限公司,2014.9,2060,1,,19000,97,已接洽未签约,,武汉
381,,武汉万科城,武汉市江汉区常青路167号,"114.241703,30.632446",武汉万科物业服务有限公司,2015.12,2851,6,,21000,115,已接洽未签约,,武汉
382,,武汉万科汉口传奇唐樾,武汉市江汉区新华路758号,"114.269811,30.625527",武汉万科物业服务有限公司,2016.3,4067,5,,14000,97,已接洽未签约,,武汉
383,,武汉万科金域湖庭,武汉市江岸区高雄路26号,"114.293256,30.60299",武汉万科物业服务有限公司,2016.8,330,1,,18500,98,已接洽未签约,,武汉
384,,武汉万科阅庐,武汉市江岸区高雄路39号附1号,"114.292231,30.6011",武汉万科物业服务有限公司,2011.7,22,0,,19000,128,已接洽未签约,,武汉
385,,武汉万科翡翠国际,湖北省武汉市江汉区长江日报路79号,"114.285153,30.607363",武汉万科物业服务有限公司,2013.7,521,1,,21000,92,已接洽未签约,,武汉
386,,武汉西半岛,武汉市东西湖区环湖路42号,"114.179486,30.662873",武汉万科物业服务有限公司,2013.7,2325,2,,23000,97,已接洽未签约,,武汉
387,,武汉香港路8号,武汉市江岸区香港路8号,"114.29931,30.601218",武汉万科物业服务有限公司,2015.7,684,1,,19000,92,已接洽未签约,,武汉
388,,武汉沿海赛洛城,武汉市东西湖区金山大道与张柏路交汇处,"114.163363,30.646647",武汉万科物业服务有限公司,2011.7,6431,5,,19000,102,已接洽未签约,,武汉
389,,武汉圆方,武汉市江汉区马场路与马场一路交汇处,"114.27385,30.620621",武汉万科物业服务有限公司,2011.9,804,2,,18500,97,已接洽未签约,,武汉
390,,武汉城花璟苑,武汉市东湖新技术开发区关南园路8号,"114.421165,30.478161",武汉万科物业服务有限公司,2006.11,3975,4,,19000,120,已接洽未签约,,武汉
391,,武汉城市花园,武汉市东湖新技术开发区大学园路1号,"114.415593,30.465784",武汉万科物业服务有限公司,2013.11,3798,4,,21000,97,已接洽未签约,,武汉
392,,武汉红郡,武汉市东湖新技术开发区大学园路一号（万科红郡）,"114.419153,30.461091",武汉万科物业服务有限公司,2012.3,3205,3,,14000,98,已接洽未签约,,武汉
393,,武汉嘉园,武汉市东西湖新技术开发区光谷一路12号,"114.45136,30.50473",武汉万科物业服务有限公司,2011.9,3386,3,,18500,128,已接洽未签约,,武汉
394,,武汉金域华府,东西湖区金山大道187号(12),"114.358432,30.60706",武汉万科物业服务有限公司,2015.12,1830,4,,19000,92,已接洽未签约,,武汉
395,,武汉润园,武汉市武昌区才华街润园路8号 ,"114.352274,30.602666",武汉万科物业服务有限公司,2016.3,870,2,,21000,97,已接洽未签约,,武汉
396,,武汉万科花山紫悦湾,武汉市东湖高新技术开发区花城大道严西湖路8号,"114.501287,30.565453",武汉万科物业服务有限公司,2016.8,2717,2,,23000,92,已接洽未签约,,武汉
397,,武汉万科锦程,武汉市雄楚大道1008号,"114.413226,30.502592",武汉万科物业服务有限公司,2011.7,1299,1,,19000,102,已接洽未签约,,武汉
398,,武汉魅力之城,武汉市东湖新技术开发区高新四路十号,"114.445483,30.453055",武汉万科物业服务有限公司,2013.7,5539,6,,19000,97,已接洽未签约,,武汉
399,,武汉汉阳国际,武汉市汉阳区龙阳大道康达街10号,"114.205078,30.551061",武汉万科物业服务有限公司,2013.7,5922,10,,18500,120,已接洽未签约,,武汉
400,,武汉金色城市,武汉市洪山区张家湾街白沙五路1号,"114.268471,30.488003",武汉万科物业服务有限公司,2015.7,9700,15,,19000,97,已接洽未签约,,武汉
401,,武汉金域蓝湾,汉阳经济技术开发区三角湖路与博学路交汇处,"114.162976,30.511014",武汉万科物业服务有限公司,2011.7,4964,6,,21000,98,已接洽未签约,,武汉
402,,武汉锦绣苑,武汉市洪山区白沙五路7号,"114.273054,30.484778",武汉万科物业服务有限公司,2011.9,2654,3,,19000,128,已接洽未签约,,武汉
403,,武汉万科新世纪翡翠滨江,汉阳区琴台大道1088和1090号,"114.217811,30.577654",武汉万科物业服务有限公司,2006.11,1497,0,,21000,92,已接洽未签约,,武汉
404,,武汉万科翡翠玖玺,武汉市经济技术开发区太子湖路与车城东路交汇处,"114.187797,30.50544",武汉万科物业服务有限公司,2013.11,586,0,,23000,97,已接洽未签约,,武汉
405,,武汉光谷万科中心,雄楚大道1008号,"114.413678,30.502858",武汉万科物业服务有限公司,2012.3,1500,0,,19000,92,已接洽未签约,,武汉
406,,江北园丁苑 ,唐家墩下牯牛洲二村164号,"114.267938,30.61643",武汉威宝房地产开发有限公司,2008.7,666,2,,15237,102,已接洽未签约,,武汉
407,,武昌府一期,文治街,"114.336323,30.507249",武汉维佳置业有限责任公司,2015.7,1612,5,,16874,102,尚未接洽谈判,,武汉
408,,钢都花园123街坊,友谊大道759号钢都花园123街坊,"114.377028,30.620191",武汉武钢物业管理有限公司,2012.6,1238,4,,17556,102,尚未接洽谈判,,武汉
409,,钢都花园125街坊,南干渠路3号,"114.36947,30.619756",武汉武钢物业管理有限公司,2015.7,1878,6,,18673,97,尚未接洽谈判,,武汉
410,,钢都花园126街坊1,友谊大道737号,"114.37169,30.617365",武汉武钢物业管理有限公司,2011.7,628,2,,17933,105,尚未接洽谈判,,武汉
411,,滨江怡畅园,鹦鹉大道373号,"114.260675,30.525491",武汉祥鼎物业管理有限公司,2016.8,669,2,,16667,102,已接洽未签约,,武汉
412,,金色港湾三期,东风大道68号,"114.18428,30.521774",武汉心港物业管理有限公司,2011.7,1400,1,1,18000,97,已经安装,,武汉
413,,金色港湾双湖泊岸,芳草路15号,"114.196943,30.520057",武汉心港物业管理有限公司,2013.7,600,2,2,18000,115,已经安装,,武汉
414,,金色港湾四期,东风大道68号,"114.186768,30.527139",武汉心港物业管理有限公司,2013.7,2300,4,4,18000,97,已经安装,,武汉
415,,金色港湾五期,东风大道68号,"114.184538,30.521059",武汉心港物业管理有限公司,2015.7,1478,2,2,18000,98,已经安装,,武汉
416,,联投金色港湾,博学路6号,"114.159014,30.523609",武汉心港物业管理有限公司,2011.7,2000,8,8,18000,128,已经安装,,武汉
417,,新澳蓝草坪1,龙阳大道66号,"114.210095,30.559757",武汉新奥物业,2000.1,1678,6,,15982,97,已接洽未签约,,武汉
418,,新澳蓝草坪2,龙阳大道66号,"114.210446,30.55844",武汉新奥物业,2012.6,1678,6,,15982,92,已接洽未签约,,武汉
419,,新澳阳光城,马池路特5号,"114.236311,30.66616",武汉新奥物业,2015.7,1114,4,,14000,102,已接洽未签约,,武汉
420,,蓝域拿铁公寓,关山一路1号,"114.413079,30.478713",武汉新城物业管理公司,2012.3,434,11,,20390,92,已接洽未签约,,武汉
421,,新地·东方花都1,兴业路168号,"114.30294,30.641187",武汉新地酒店物业,2011.7,966,3,,14661,97,已接洽未签约,,武汉
422,,新地·东方花都2,兴业路168号,"114.302662,30.640944",武汉新地酒店物业,2011.9,966,3,,14661,105,已接洽未签约,,武汉
423,,新地东方明珠,后湖街兴业南路7号,"114.305269,30.643569",武汉新地酒店物业,2006.11,1459,5,,16885,97,已接洽未签约,,武汉
424,,东方恒星园,,"114.29384,30.639395",武汉新地物业,2006.2,434,1,,23000,92,已接洽未签约,,武汉
425,,东方花都,,"114.30069,30.642778",武汉新地物业,2012.3,340,1,,15000,102,已接洽未签约,,武汉
426,,盛世东方,,"114.307008,30.644763",武汉新地物业,2011.9,1416,5,,21000,115,已接洽未签约,,武汉
427,,紫御公馆,,"114.293911,30.638442",武汉新地物业,2000.1,1693,6,,29000,97,已接洽未签约,,武汉
428,,金鼎湾,吴家山东西湖大道,"114.155908,30.623484",武汉新天下物业,2013.11,2222,7,,13574,128,已接洽未签约,,武汉
429,,左岸美邻,简易路126号,"114.225162,30.58797",武汉新亿方物业服务有限公司,2011.9,548,3,3,25000,92,已经安装,,武汉
430,,兰亭荣荟,硚口区古田四路（硚口区法院旁）,"114.223279,30.610899",武汉鑫广电物业,2011.9,3899,13,,19000,102,已接洽未签约,,武汉
431,,琴台颖园,汉阳大道314号,"114.254659,30.559204",武汉鑫广电物业,2000.1,600,2,,16000,97,已接洽未签约,,武汉
432,,兰亭熙园,汉阳区马鹦路与马沧湖路交汇处,"114.255528,30.544053",武汉鑫广电物业,2012.6,1487,5,,21000,120,已接洽未签约,,武汉
433,,兰亭都荟,汉阳区钟家村马鹦路,"114.261837,30.540819",武汉鑫广电物业,2015.3,4888,16,,21000,97,已接洽未签约,,武汉
434,,兰亭珑府,汉阳区江堤中路（墨水湖东岸）,"114.253802,30.541166",武汉鑫广电物业,2014.8,504,2,,21000,98,已接洽未签约,,武汉
435,,都市兰亭,汉阳区汉阳大道98号,"114.274402,30.557176",武汉鑫广电物业,2006.1,1378,5,,21000,128,已接洽未签约,,武汉
436,,兰亭盛荟,汉阳区江堤中路三中旁,"114.244963,30.521543",武汉鑫广电物业,2011.7,6566,22,,14000,92,已接洽未签约,,武汉
437,,兰亭时代,汉阳区四新新城江城大道与四新南路交汇处,"114.22133,30.515273",武汉鑫广电物业,2013.7,9368,31,,18500,97,已接洽未签约,,武汉
438,,江湾新城,硚口区古田三路和沿河大道交汇处,"114.20532,30.592107",武汉鑫广电物业,2013.7,3972,13,,19000,92,已接洽未签约,,武汉
439,,虹琦花园,友谊大道678号,"114.368776,30.611959",武汉星熠物业管理有限公司,2013.7,600,1,1,23000,128,已经安装,,武汉
440,,华城广场,友谊大道676号,"114.366802,30.610385",武汉星熠物业管理有限公司,2015.3,1500,2,2,15000,92,已经安装,,武汉
441,,幸福湾·星苑,,"114.348636,30.677782",武汉幸福湾物业,2000.1,5244,17,,23000,92,已接洽未签约,,武汉
442,,幸福湾·星润,,"114.345356,30.678275",武汉幸福湾物业,2016.06,5244,17,,15000,97,尚未接洽谈判,,武汉
443,,外滩棕榈泉,武汉市江岸区沿江大道229号,"114.316162,30.607352",武汉轩和物业管理有限公司,2006.11,1000,4,4,35000,97,已经安装,,武汉
444,,阳光年华,湖北省武汉市武昌区中南二路57号,"114.331783,30.548494",武汉阳光年华物业管理有限公司,2011.8,612,3,3,25000,97,已经安装,,武汉
445,,小城故事东区,琴台大道105号,"114.207899,30.577728",武汉鹦鹉洲物业,2012.3,1006,3,,14519,128,已接洽未签约,,武汉
446,,鑫瑞小城故事,琴台大道717号,"114.207155,30.577993",武汉鹦鹉洲物业,2000.1,1006,3,,14519,97,已接洽未签约,,武汉
447,,菩提苑,,"114.330304,30.421544",武汉赢远资产,2016.8,1166,4,,21000,98,尚未接洽谈判,,武汉
448,,平安光谷春天,,"114.444454,30.447233",武汉赢远资产,2012.3,166,1,,29000,128,尚未接洽谈判,,武汉
449,,同馨花园雍豪府,,"114.262144,30.581683",武汉御中物业,2012.12,2737,9,,23000,115,尚未接洽谈判,,武汉
450,,龙阳雅苑北区,龙阳大道十升二路6号,"114.215694,30.558021",武汉源缘晔物业管理有限责任公司,2013.11,462,1,1,15000,92,已经安装,,武汉
451,,龙阳雅苑南区,龙阳大道十升二路6号,"114.216172,30.556108",武汉源缘晔物业管理有限责任公司,2012.3,1200,3,3,15000,102,已经安装,,武汉
452,,龙阳御苑,龙珠路2号,"114.213101,30.554074",武汉源缘晔物业管理有限责任公司,2011.9,1220,2,2,19000,97,已经安装,,武汉
453,,跃进家园A区,罗家嘴路18号,"114.273946,30.649989",武汉跃进丽园物业管理有限公司,2012.3,1420,3,3,19000,115,已经安装,,武汉
454,,中城国际1号楼,京汉大道1238号,"114.30533,30.60117",武汉招商局物业,2011.7,1623,5,,31769,105,已接洽未签约,,武汉
455,,中城国际3号楼,京汉大道1238号,"114.30635,30.600904",武汉招商局物业,2011.9,1623,5,,31769,97,已接洽未签约,,武汉
456,,中城国际4号楼,京汉大道1238号,"114.307038,30.600684",武汉招商局物业,2006.11,1623,5,,31769,98,已接洽未签约,,武汉
457,,中城国际5号楼,京汉大道1238号,"114.30792,30.600142",武汉招商局物业,2013.11,1623,5,,31769,128,已接洽未签约,,武汉
458,,招商公园1872瑞府,江城大道135号,"114.230213,30.537079",武汉招商物业,2011.9,1612,5,,15655,92,已接洽未签约,,武汉
459,,"招商公园1872尚府		",江城大道120号,"114.22833,30.537909",武汉招商物业,2000.1,1612,5,,15655,97,已接洽未签约,,武汉
460,,招商公园1872小区,江城大道288号,"114.22833,30.537909",武汉招商物业,2012.6,1612,5,,15655,92,已接洽未签约,,武汉
461,,珞珈雅苑,珞狮南路12号,"114.342192,30.494947",武汉招银物业管理有限公司,2015.12,1200,1,1,18000,92,已经安装,,武汉
462,,中环国际,新生路27号,"114.322146,30.573185",武汉中环物业,2016.06,200,1,,22019,92,尚未接洽谈判,,武汉
463,,中建·福地星城,珞狮南路268号,"114.351973,30.51341",武汉中建物业,2012.11,1678,6,,20076,102,尚未接洽谈判,,武汉
464,,沙湖金港苑,友谊大道318号,"114.333842,30.577175",武汉忠诚物业管理有限责任公司,2013.7,475,1,1,23000,102,已经安装,,武汉
465,,鸿福花园,幸福路22号,"114.358149,30.513081",武汉周原物业股份有限公司,2014.9,750,2,,15000,97,已经签约,,武汉
466,,鸿领花园东区,石牌岭路283号,"114.406356,30.503492",武汉周原物业股份有限公司,2014.9,1700,4,,14000,105,已经签约,,武汉
467,,余华岭佳园A区,,"114.289378,30.66305",武汉珠江物业,2012.11,2737,9,,23000,92,尚未接洽谈判,,武汉
468,,余华岭佳园B区,,"114.292351,30.664304",武汉珠江物业,2006.9,5244,17,,15000,102,尚未接洽谈判,,武汉
469,,余华岭佳园C区,,"114.294073,30.665188",武汉珠江物业,2006.9,340,1,,21000,92,尚未接洽谈判,,武汉
470,,卓尔生活城,,"114.313519,30.696597",武汉卓尔物业,2006.2,1361,5,,15000,97,尚未接洽谈判,,武汉
471,,武汉客厅,,"114.285656,30.678163",武汉卓尔物业,2016.8,629,2,,27000,115,尚未接洽谈判,,武汉
472,,武汉联发九都府,武汉市硚口区古田四路与解放大道交汇处，古田四路轻轨站旁,"114.218619,30.59639",厦门联发(集团)物业服务有限公司武汉分公司,2011.7,1254,4,,19096,97,尚未接洽谈判,,武汉
473,,大江天际,,"114.300092,30.624041",现代大方物业,2012.3,2737,9,,24000,115,尚未接洽谈判,,武汉
474,,学雅芳邻（一期）,湖北省武汉市洪山区卓刀泉南路486号学雅芳邻一期,"114.372545,30.510076",香港江源屋宇管理武汉公司,2012.3,1749,6,,16451,128,已接洽未签约,,武汉
475,,学雅芳邻二期,卓刀泉南路438号,"114.370912,30.510848",香港江源屋宇管理武汉公司,2011.9,1749,6,,16451,92,已接洽未签约,,武汉
476,,九立中城长青国际,,"114.226777,30.604899",熊鹏飞物业,2000.1,340,1,,18000,98,尚未接洽谈判,,武汉
477,,中央锦城,湖北省武汉市江汉区新华下路183号,"114.276565,30.623266",银天物业,2006.2,624,2,,15079,97,尚未接洽谈判,,武汉
478,,育才嘉苑,千家街8号,"114.322594,30.542147",永成物业管理有限公司,2006.11,568,2,,18924,97,已接洽未签约,,武汉
479,,友谊国际广场,友谊大道特2号,"114.322537,30.563658",友谊国际物业公司,2015.7,1006,3,,24798,102,已接洽未签约,,武汉
480,,立方城,,"114.134477,30.622509",御景物业,2000.1,2737,9,,29000,128,尚未接洽谈判,,武汉
481,,越秀星汇君泊一二期,塔子湖东路88号,"114.288173,30.654222",越秀物业,2000.1,2028,7,,18950,97,已接洽未签约,,武汉
482,,越秀星汇云锦A区,湖北省武汉市硚口区中山大道1号,"114.255755,30.576026",越秀物业,2012.6,2824,9,,27767,92,已接洽未签约,,武汉
483,,越秀星汇云锦B区,中山大道1号,"114.255474,30.574917",越秀物业,2015.7,2824,9,,27767,102,已接洽未签约,,武汉
484,,越秀星汇云锦C区,中山大道1号,"114.255814,30.574993",越秀物业,2011.7,2824,9,,27767,97,已接洽未签约,,武汉
485,,金都汉宫 ,临江大道68号,"114.309776,30.563143",浙江金都物业公司,2012.3,1214,4,,35998,92,尚未接洽谈判,,武汉
486,,盛世江城,,"114.252995,30.639435",中电建物业,2015.7,1693,6,,15000,92,尚未接洽谈判,,武汉
487,,海赋江城天韵,,"114.311142,30.650209",中电建物业,2006.9,1166,4,,15000,92,尚未接洽谈判,,武汉
488,,海赋江城,,"114.316601,30.652305",中电建物业,2006.9,166,1,,21000,97,尚未接洽谈判,,武汉
489,,中海琴台华府,龙灯堤路,"114.251019,30.572111",中海物业管理有限公司武汉分公司,2011.9,1000,3,3,19000,97,已经安装,,武汉
490,,中建汤逊湖1号,,"114.400923,30.466292",中建三局物业,2012.12,434,1,,29000,97,尚未接洽谈判,,武汉
491,,中交江锦湾,红钢二街13号中交江锦湾,"114.410558,30.652654",中交不动产,2006.9,1719,6,,16643,97,尚未接洽谈判,,武汉
492,,东湖睿园,,"114.370543,30.583596",中楷睿信物业,2012.3,434,1,,29000,115,尚未接洽谈判,,武汉
493,,月湖琴声,知音大道199号,"114.251243,30.569271",中维物业,2012.3,939,3,,19797,128,已接洽未签约,,武汉
494,,东原时光道,徐东友谊大道与团结路交汇处,"114.346497,30.590525",重庆新东原物业管理有限公司,2012.12,740,2,,25737,97,尚未接洽谈判,,武汉
495,,吉祥谷,,"114.303594,30.661856",竹叶山物业,2012.3,629,2,,21000,92,尚未接洽谈判,,武汉
496,,凤凰城,武汉市武昌区和平大道18号,"114.314683,30.562469",华润置地,2007.3.1,1097,3,,25000,102,已接洽未签约,,武汉
497,,置地公馆,武汉市武昌区民主路624号,"114.332712,30.54956",华润置地,2012.12.24,457,2,,26000,97,已接洽未签约,,武汉
498,,橡树湾一期,武汉市武昌区铁机路5.7号,"114.354211,30.61671",华润置地,2012.12.1,1285,4,,22000,92,已接洽未签约,,武汉
499,,橡树湾二期,武汉市武昌区铁机路5.7号,"114.354179,30.615181",华润置地,2014.6.14,1469,5,,23000,115,已接洽未签约,,武汉
500,,橡树湾三期,武汉市武昌区铁机路5.7号,"114.355024,30.619724",华润置地,2015.9.16,1554,5,,24000,102,已接洽未签约,,武汉
