序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
495,,木头龙小区,广东省深圳市罗湖区东门罗湖区爱国路,"114.044019,22.572485",深圳市万厦居业有限公司,1998.3.12,9304,31,0,69109,98,已接洽，未签约,,深圳
496,,长城三花园 ,广东省深圳市福田区上步福田区百花五路,"114.048828,22.529051",自有物业,2001.4.6,132,1,0,69099,82,已接洽，未签约,,深圳
497,,大冲都市花园 ,广东省深圳市南山区科技园大冲村深南大道与铜鼓路西北角,"114.048792,22.526142",广业物业有限公司,2000.11.30,128,1,0,69095,140,尚未接洽谈判,,深圳
498,,招商桃花园二期 ,广东省深圳市南山区蛇口工业八路招商,"113.932072,22.530454",深圳市宜东物业管理有限公司,2010.7.5,1367,4,0,69093,87,已接洽，未签约,,深圳
499,,蓝郡 ,广东省深圳市盐田区沙头角区海景二路与东和路交汇处,"114.052394,22.547034",自有物业,1998.10.25,336,1,0,69089,112,已接洽，未签约,,深圳
500,,鼎太风华四期 ,广东省深圳市南山区前海南山区前海路,"114.049845,22.528813",                          方益物业,1998.6.21,110,1,0,69089,78,尚未接洽谈判,,深圳
501,,君悦阁,广东省深圳市福田区华强福田区燕南路9号,"114.046553,22.545619",花样年物业,1997.12.6,396,1,0,69085,122,已接洽，未签约,,深圳
502,,颐安阅海台,广东省深圳市南山区后海中心路与工业八路交汇处,"114.050654,22.530747",自有物业,1995.7.2,172,1,0,69078,73,已接洽，未签约,找不到合适点位,深圳
503,,深圳湾一号,广东省深圳市南山区东滨路与科苑大道交汇处西北侧,"114.090792,22.560286",城建物业,1988.6.3,1680,4,0,69053,78,尚未接洽谈判,,深圳
504,,翡翠海岸小区,广东省深圳市南山区中心路与科苑南路交汇处,"114.079935,22.574731",自有物业,1994.11.2,248,1,0,69045,75,尚未接洽谈判,,深圳
505,,深圳湾公馆,广东省深圳市南山区后海大道与东滨路交汇处,"113.926788,22.492258",深圳市宇宏物业管理有限公司,2000.8.6,316,1,0,69032,62,已接洽，未签约,,深圳
506,,水榭花都二期小区,广东省深圳市福田区香梅路与红荔西路交汇处,"113.942479,22.495321",深圳市安居乐物业管理有限公司,2003.2.3,448,1,0,69024,138,已接洽，未签约,,深圳
507,,水榭花都三期小区,广东省深圳市福田区香梅路1063号,"113.969048,22.596498",深圳市德业基物业管理有限公司,2010.9.10,144,1,0,68970,88,尚未接洽谈判,,深圳
508,,恒裕滨城,广东省深圳市南山区招商东路与中心路交汇处,"113.910843,22.51797",深圳市伊代物业管理有限公司,2005.2.4,196,1,0,68932,84,已接洽，未签约,,深圳
509,,珑御府小区,广东省深圳市南山区高新南十道与科技南路交汇处西南角,"113.990558,22.54678",华侨城物业管理公司,1966.2.3,272,1,0,68915,115,尚未接洽谈判,,深圳
510,,香域中央花园,广东省深圳市福田区香蜜湖农园路与泽田路交汇处,"113.893333,22.485236",深圳市厚德物业管理有限公司,2016.10.21,354,1,0,68876,88,已接洽，未签约,,深圳
511,,海上世界双玺花园,广东省深圳市南山区蛇口望海路与工业三路交汇处,"113.92721,22.560152",深圳市卓诚物业管理有限公司,2017.11.27,1280,4,0,68854,72,尚未接洽谈判,,深圳
512,,香蜜湖一号华府,广东省深圳市福田区香梅路1089号,"113.848492,22.779356",深圳市招商其乐物业管理有限公司,1987.10.14,942,3,0,68847,47,已接洽，未签约,找不到合适点位,深圳
513,,东部华侨城天麓二区小区,广东省深圳市盐田区大梅沙,"114.063691,22.569883",深圳市上梅华物业管理有限公司,2011.5.6,192,1,0,68824,75,尚未接洽谈判,,深圳
514,,中旅国际公馆二期,广东省深圳市福田区农科中心农林路玉润田路交汇处,"114.166326,22.562973",深圳市莲塘房地产开发有限公司,1995.3.24,122,1,0,68766,82,已接洽，未签约,,深圳
515,,阳光海滨花园小区,广东省深圳市南山区蛇口东填海区后海滨路与蓝天路交汇,"114.058274,22.570669",深圳市新世界物业管理有限公司,1998.9.11,120,1,0,68689,62,已接洽，未签约,,深圳
516,,?中旅国际公馆小区,广东省深圳市福田区农科中心农园路与泽田路交汇处,"114.140221,22.5556",深圳市光华实业管理有限公司,2003.4.5,1656,4,0,68687,62,尚未接洽谈判,,深圳
517,,太古城北区,广东省深圳市南山区后海滨路以东,"114.106152,22.547962",自有物业,1999.12.16,168,1,0,68664,120,已接洽，未签约,,深圳
518,,卓越维港名苑,广东省深圳市南山区科苑大道西，招商路与工业八路之间,"114.063515,22.566115",深圳市新世界物业管理有限公司,2001.3.19,178,1,0,68655,138,已接洽，未签约,找不到合适点位,深圳
519,,汉森六龙湾花园,广东省深圳市南山区后海滨路与工业七路交叉口,"113.992185,22.565516",深圳市天地物业管理有限公司,2001.10.25,564,2,0,68642,79,尚未接洽谈判,,深圳
520,,汉京九榕台,广东省深圳市南山区前海自贸区小南山观山道一号（,"114.029049,22.533283",深圳市泰然物业管理服务公司,2003.6.10,670,2,0,68631,45,尚未接洽谈判,,深圳
521,,波托菲诺纯水岸十五期小区,广东省深圳市南山区华侨城片区香山街(华侨城高尔...,"114.077951,22.577185",深圳市鹏基物业有限公司,2008.7.2,486,1,0,68568,74,已接洽，未签约,,深圳
522,,熙园小区,广东省深圳市福田区香蜜湖路与莲花西路交汇处,"113.93777,22.530635",深圳市金地物业管理有限公司,2001.11.28,462,1,0,68513,112,已接洽，未签约,,深圳
523,,红树西岸小区,广东省深圳市南山区沙河东路与滨海大道交汇处,"114.140237,22.563736",深圳市鸿基物业管理有限公司,2003.10.2,544,1,0,68484,170,尚未接洽谈判,,深圳
524,,曦湾天馥,广东省深圳市南山区深圳湾后海滨路与工业八路交汇处,"114.090589,22.550575",深圳中航地产公司,2011.9.28,465,1,0,68481,98,已接洽，未签约,,深圳
525,,曦湾小区,广东省深圳市南山区中心路372号,"114.051112,22.548463",深圳市合正物业管理有限公司,2005.11.24,274,1,0,68479,97,已接洽，未签约,找不到合适点位,深圳
526,,香蜜湖豪庭小区,广东省深圳市福田区侨香路1031号,"114.051005,22.550566",深圳市金众物业管理有限公司,1996.6.2,400,1,0,68408,80,已接洽，未签约,,深圳
527,,天御香山花园小区,广东省深圳市福田区红荔西路与农轩路交汇处西南,"113.995901,22.597889",深圳桑泰物业管理有限公司,2014.3.18,1543,5,0,68391,90,尚未接洽谈判,,深圳
528,,波托菲诺·纯水岸复式大邸,广东省深圳市南山区华侨城香山街,"113.932837,22.522938",深圳市南油物业管理有限公司,1991.10.2,301,1,0,68390,76,已接洽，未签约,,深圳
529,,?波托菲诺纯水岸四期小区,广东省深圳市南山区华侨城香山街(华侨城高尔夫俱乐部附..,"114.050217,22.545975",深圳市祈年实业发展有限公司,2003.7.18,476,1,0,68383,127,尚未接洽谈判,,深圳
530,,新天鹅堡,广东省深圳市南山华侨城天鹅湖北部,"114.080882,22.530905",深圳市皇城物业管理公司,2007.1.26,682,2,0,68382,68,已接洽，未签约,,深圳
531,,南山医院家属楼小区,广东省深圳市南山区大道与桃源路交汇处南山医院后,"114.057559,22.523336",深圳市益田物业管理有限公司,1999.12.25,160,1,0,68379,152,已接洽，未签约,,深圳
532,,百花园二期小区,广东省深圳市福田区白沙岭百花二路与上步中路交汇处,"114.071855,22.533909",金地物业,1998.10.22,110,1,0,68372,115,已接洽，未签约,,深圳
533,,康乐村小区,广东省深圳市南山区南新路2061号,"113.926613,22.495105",深圳市招商其乐物业管理有限公司,1988.2.11,360,1,0,68371,75,尚未接洽谈判,,深圳
534,,汀兰鹭榭,广东省深圳市南山区白石洲路、白石三道、深圳湾三路,"114.078257,22.522875",深圳市裕亨实业股份有限公司,1994.4.20,512,1,0,68369,90,已接洽，未签约,找不到合适点位,深圳
535,,南天二花园小区,广东省深圳市南山区南天二花园小区,"114.028766,22.721427",福华物业,1996.2.5,144,1,0,68366,80,已接洽，未签约,,深圳
536,,中信红树湾三期小区,广东省深圳市南山区沙河东路与白石路交汇东南面,"114.099489,22.545332",自有物业,1988.3.10,656,1,0,68358,65,尚未接洽谈判,,深圳
537,,?半岛城邦三期,广东省深圳市南山区东角头望海路与金世纪路交汇处,"114.075529,22.533129",深圳市新东升物业管理有限公司,1992.12.15,140,0,0,68352,76,已接洽，未签约,,深圳
538,,绿海湾花园小区,广东省深圳市南山区招商路与后海滨路交汇处东南角,"114.077142,22.549408",深圳市深华物业管理有限公司,1994.10.18,120,1,0,68327,80,尚未接洽谈判,,深圳
539,,中信红树湾五期,广东省深圳市南山区沙河东路与白石路交汇东南面,"114.10153,22.553555",深圳市深华物业管理有限公司,1994.3.8,300,1,0,68327,84,已接洽，未签约,,深圳
540,,?帝景园二期小区,广东省深圳市南山区深南大道与科技中一路交汇处东北角,"114.181576,22.572287",深圳市莲塘物业管理有限公司,2002.7.5,126,1,0,68321,143,尚未接洽谈判,,深圳
541,,中信红树湾小区,广东省深圳市南山区沙河东路与白石路交汇东南面,"113.931849,22.528341",深圳市新一代物业管理有限公司,2009.9.3,1401,4,0,68245,41,已接洽，未签约,,深圳
542,,博海名苑小区,广东省深圳市南山区高新南环路8号,"114.065075,22.574593",自有物业,2001.5.6,278,1,0,68168,130,尚未接洽谈判,,深圳
543,,红树别院小区,广东省深圳市南山区沙河西路西侧(华润城中心),"114.061795,22.574805",自有物业,1995.4.6,456,1,0,68148,87,已接洽，未签约,,深圳
544,,南山软件园小区,广东省深圳市南山区麒麟路与朗山路交汇处,"113.966887,22.579312",深圳市天铭物业管理有限公司,2009.10.14,374,1,0,68049,86,已接洽，未签约,,深圳
545,,山东大厦小区,广东省深圳市南山区南海大道桂庙路北,"114.052544,22.561294",深圳市大众物业管理有限公司,1994.12.16,1200,4,0,68036,146,尚未接洽谈判,,深圳
546,,?阳光时尚公寓小区,广东省深圳市南山区南海大道（桂庙路口）,"113.971645,22.593121",深圳市厚德物业管理有限公司,2006.11.3,288,1,0,68029,87,尚未接洽谈判,,深圳
547,,中信红树湾二期小区,广东省深圳市南山区白石二道8号,"114.049484,22.527592",深圳市绿景物业管理有限公司,2005.8.2,1208,4,0,68024,67,已接洽，未签约,,深圳
548,,仓前锦福苑二期,广东省深圳市南山区南新路东侧,"113.930003,22.497746",深圳市招商其乐物业管理有限公司,1986.6.3,835,2,0,68004,77,已接洽，未签约,找不到合适点位,深圳
549,,田厦国际中心,广东省深圳市南山区桃园路与南光路交汇处,"113.930003,22.497746",深圳市招商其乐物业管理有限公司 ,1986.6.8,835,2,0,68004,82,已接洽，未签约,,深圳
550,,鸿威海怡湾小区,广东省深圳市南山区科苑路与中心路交界处,"113.919621,22.563204",深圳市华侨城物业管理有限公司,1994.6.5,495,1,0,67958,87,尚未接洽谈判,,深圳
551,,三湘海尚,广东省深圳市南山区南山工业八路与后海滨路交汇处,"113.806643,22.7375",深圳市昊盛物业管理有限公司,2005.6.9,365,1,0,67958,66,已接洽，未签约,,深圳
552,,新海大厦,广东省深圳市南山区南山区南山大道西,"113.929547,22.526039",深圳市南油物业管理有限公司,2006.3.21,336,1,0,67947,66,已接洽，未签约,,深圳
553,,南海台大厦,广东省深圳市南山区南山大道南海台大厦南新路2066,"113.918843,22.534889",深圳市前海物业管理公司,2005.6.17,477,1,0,67937,87,已接洽，未签约,,深圳
554,,?东海花园二期,广东省深圳市福田区深南大道与香轩路交汇处,"113.904713,22.578492",深圳市新银物业管理有限公司,1995.10.05,576,2,0,67891,66,已接洽，未签约,找不到合适点位,深圳
555,,恒立听海花园,广东省深圳市南山区高新南十一道与科苑南路交界处东南...,"114.062029,22.530106",深圳市新东升物业管理有限公司,1995.8.11,252,1,0,67876,89,尚未接洽谈判,,深圳
556,,百花园,广东省深圳市福田区上步中路与百花二路交汇处,"114.136503,22.555916",自有物业,1984.3.5,765,2,0,67854,121,尚未接洽谈判,,深圳
557,,新天湾畔,广东省深圳市南山区中心路(深圳湾段)2269...,"114.140554,22.558465",冠懋物业管理(深圳)有限公司,2000.3.15,817,3,0,67765,70,已接洽，未签约,,深圳
558,,?国城花园,广东省深圳市福田百花一路与上步中路交汇处,"114.052087,22.558526",深圳市华熙房地产有限公司,2007.8.1,207,1,0,67729,77,尚未接洽谈判,,深圳
559,,金茂礼都,广东省深圳市福田振兴路与兰光路交汇处,"114.07977,22.528938",深圳市皇城物业管理公司,2012.9.4,576,2,0,67643,84,已接洽，未签约,,深圳
560,,?明珠花园,广东省深圳市南山区新中路24号,"114.061678,22.565843",深圳市东部物业管理有限公司,2000.10.1,222,1,0,67609,75,已接洽，未签约,,深圳
561,,侨苑公寓,广东省深圳市南山白石洲沙河医院对面,"114.046669,22.521972",深圳绿景物业管理有限公司,2002.3.18,1683,5,0,67605,82,尚未接洽谈判,,深圳
562,,波托菲诺三期Ⅰ,广东省深圳市南山区华侨城欢乐谷北，,"113.91093,22.518004",深圳市伊代物业管理有限公司,2007.6.13,912,3,0,67605,121,已接洽，未签约,,深圳
563,,城市假日小区,广东省深圳市南山区龙珠大道64号,"114.0506,22.52189",深圳市福田物业发展有限公司,2002.8.11,654,2,0,67521,119,已接洽，未签约,找不到合适点位,深圳
564,,益田假日广场,广东省深圳市南山区华侨城世界之窗正对面,"114.0506,22.52189",深圳市新一代物业管理有限公司,2008.9.29,218,1,0,67512,66,尚未接洽谈判,,深圳
565,,益田假日湾小区,广东省深圳市南山区华侨城欢乐谷旁,"113.944031,22.492917",深圳市利华迅物业管理有限公司,2005.8.14,238,1,0,67509,70,已接洽，未签约,,深圳
566,,梅州大厦,广东省深圳市南山区西丽龙珠大道旁,"114.105441,22.558258",深圳市城建物业管理有限公司,1996.9.19,852,3,0,67489,104,尚未接洽谈判,,深圳
567,,中信红树湾四期,广东省深圳市南山区华侨城沙河东路与白石路交汇东南面,"113.863002,22.578607",深圳泰华物业管理有限公司,2008.6.7,1781,6,0,67462,80,尚未接洽谈判,,深圳
568,,?澳城花园,广东省深圳市南山区蛇口后海滨路与东港路交界西...,"114.031906,22.539813",深圳泰然实业有限公司,1999.5.25,576,2,0,67457,49,已接洽，未签约,,深圳
569,,燕含花园,广东省深圳市南山区华侨城医院旁,"113.936166,22.515766",深圳南油钜建物业管理有限公司 ,1999.5.4,3981,13,0,67385,35,已接洽，未签约,,深圳
570,,宝能太古城南区,广东省深圳市南山区后海滨路以东、与工业八路南北,"113.93207,22.504295",香港招商局物业管理公司（南京）分公司,1991.5.4,446,1,0,67367,68,已接洽，未签约,,深圳
571,,半岛城邦,广东省深圳市南山区蛇口金世纪路东侧,"114.101361,22.55036",戴德梁行房地产顾问（深圳）有限公司,2000.9.14,406,1,0,67332,70,尚未接洽谈判,,深圳
572,,翠海花园,广东省深圳市福田区侨香路与农园路交汇处,,自有物业,1990.3.24,1188,4,0,67314,77,已接洽，未签约,找不到合适点位,深圳
573,,?阳光带海滨城二期,广东省深圳市南山区科苑南路与高新南十道交汇处,"114.136571,22.596976",深圳市信勤物业管理有限公司,2015.9.1,2578,8,0,67310,85,尚未接洽谈判,,深圳
574,,?天海花园,广东省深圳市南山区龙城路2-8号,"114.089882,22.564259",深圳市大众物业管理公司,1985.1.1,1970,6,0,67303,96,已接洽，未签约,,深圳
575,,宝生Midtown,广东省深圳市福田中心区滨河大道与益田路交汇处,"113.941713,22.55106",深圳市豪君物业管理有限公司,2003.8.1,756,2,0,67210,97,已接洽，未签约,,深圳
576,,大冲城市花园,广东省深圳南山区大冲片区高新园铜鼓路168号,"113.933396,22.526982",深圳市半岛房地产开发有限公司,2003.8.16,773,2,0,67197,69,尚未接洽谈判,,深圳
577,,星河国际花园,广东省深圳市福田中心区 福华四路与民田路的交汇处,"114.089004,22.533793",紫云物业,2012.3.12,230,1,0,67195,55,尚未接洽谈判,,深圳
578,,深业上城,广东省深圳市福田区皇岗路与笋岗路交汇处西北,"114.072134,22.528266",深圳市福田物业发展有限公司,2004.3.21,496,1,0,67134,78,尚未接洽谈判,,深圳
579,,圣莫丽斯,广东省深圳市宝安区龙华街道玉龙路西侧,"114.029705,22.559672",中海物业管理(深圳)有限公司,2000.4.5,671,2,0,67111,162,已接洽，未签约,找不到合适点位,深圳
580,,圣莫丽斯三期,广东省深圳市宝安区龙华街道玉龙路西侧,"114.049826,22.558516",深圳市闯旗物业管理公司,2003.10.24,434,1,0,67082,61,已接洽，未签约,等待物业方审批流程,深圳
581,,城中雅苑,广东省深圳市福田中心区 新洲路与福华三路交汇处,"114.139802,22.553421",京基物业,2010.8.12,713,2,0,67078,43,尚未接洽谈判,,深圳
582,,首地容御,广东省深圳市南山区华侨城香山西街18号,"114.054763,22.514783",万达物业管理有限公司,2008.9.14,1804,6,0,66941,62,已接洽，未签约,,深圳
583,,缇香名苑,广东省深圳市福田区景田 香梅路与红荔西路交汇处,"114.080773,22.574851",深圳市中地物业管理有限公司,2015.6.14,378,1,0,66935,96,已接洽，未签约,,深圳
584,,"
西岸观邸",广东省深圳市宝安区宝安大道与甲岸路交汇处,"114.128529,22.561743",深圳市戴德梁行物业管理顾问,2002.9.14,775,2,0,66924,187,尚未接洽谈判,,深圳
585,,雅福居,广东省深圳市福田区香蜜湖 侨香三道西北侧,"114.029446,22.533709",深圳市泰然物业管理服务公司,2004.3.14,547,2,0,66921,85,已接洽，未签约,找不到合适点位,深圳
586,,蔚蓝海岸二期,广东省深圳市南山区登良路与后海滨路交汇处,"113.938232,22.529398",深圳市中信物业管理有限公司,2000.9.30,401,1,0,66890,82,已接洽，未签约,找不到合适点位,深圳
587,,蔚蓝海岸三期,广东省深圳市南山区登良路与后海滨路交汇处,"113.888511,22.570416",深圳市花样年彩生活管理有限公司,2010.3.5,1282,4,0,66863,37,已接洽，未签约,,深圳
588,,黄埔雅苑三期,广东省深圳市福田区福中路315,"114.057191,22.564927",深圳市万厦居业管理有限公司,1994.1.25,4040,13,0,66729,72,尚未接洽谈判,,深圳
589,,黄埔雅苑四期,广东省深圳市福田区福中路315,"113.97331,22.546317",深圳市中海物业管理有限公司,2003.8.13,1479,5,0,66641,80,尚未接洽谈判,,深圳
590,,蔚蓝海岸,广东省深圳市南山区登良路8-4,"114.17506,22.569939",深圳市合正物业管理有限公司 ,2005.9.5,350,1,0,66600,76,尚未接洽谈判,,深圳
591,,宏发领域,广东省深圳市宝安区新湖路与创业路交汇东面,"114.067075,22.523236",深圳市万泽物业管理有限公司,2000.5.9,440,1,0,66596,54,已接洽，未签约,,深圳
592,,半岛城邦二期,广东省深圳市南山区蛇口望海路与金世纪路交汇处,"114.065094,22.518531",深圳中建物业管理公司 ,2001.4.6,689,2,0,66552,90,尚未接洽谈判,,深圳
593,,"
浪琴屿花园",广东省深圳市南山区创业路3号,"114.047182,22.548393",深圳市合正物业管理有限公司 ,2002.9.12,400,1,0,66454,103,已接洽，未签约,,深圳
594,,深业花园,广东省深圳市福田区福中路与彩田路交汇处,"113.962787,22.553025",深圳市莱英物业管理有限公司,1995.6.21,252,1,0,66395,85,已接洽，未签约,,深圳
595,,天骄华庭,广东省深圳市南山区后海大道与工业八路交汇处西南角,"113.931947,22.513019",戴德梁行（顾问）信和物业 ,2006.9.14,1185,4,0,66368,68,尚未接洽谈判,,深圳
596,,"
西海湾花园",广东省深圳市南山区创业路7号,"114.052068,22.547783",深圳华乐星苑物业管理有限公司 ,2004.3.8,1002,3,0,66314,62,已接洽，未签约,物业不同意,深圳
597,,天安高尔夫珑园,广东省深圳市福田区福强路与滨河路交界处,"113.967955,22.596469",深圳市德业基物业管理有限公司,2008.9.1,411,1,0,66224,11,已接洽，未签约,找不到合适点位,深圳
598,,圆龙园,广东省深圳市福田区上步中路,"114.064201,22.566297",深业集团(深圳)物业管理有限公司深发花园处 ,2006.3.15,512,1,0,66197,85,已接洽，未签约,项目经理需深入了解,深圳
599,,波托菲诺天鹅堡二期,广东省深圳市南山区香山中街2号,"113.941116,22.500032",深圳市春浩物业管理有限公司 ,1995.6.29,268,1,0,66193,107,尚未接洽谈判,,深圳
600,,长怡花园,广东省深圳市罗湖区百花四路59号,"114.052355,22.551884",中海物业管理(深圳)有限公司,2000.9.15,592,2,0,66188,107,已接洽，未签约,,深圳
601,,核电花园,广东省深圳市福田区上步百花五路深圳实验学校初中部西北侧,"113.985014,22.54311",华侨城物业管理有限公司 ,1990.1.1,254,1,0,66136,87,尚未接洽谈判,,深圳
602,,幸福里,广东省深圳市罗湖区宝安南路1881号,"114.031846,22.634611",莱蒙房地产（深圳）有限公司,2013.6.8,464,1,0,66121,120,已接洽，未签约,等待物业方审批流程,深圳
603,,世纪村二期,广东省深圳市南山区沙河东路118号,"113.935107,22.495968",深圳市蛇口湾厦物业管理有限公司,2006.3.15,341,1,0,66078,74,已接洽，未签约,项目经理需深入了解,深圳
604,,桑达大厦,广东省深圳市福田区华发北路46号,"113.933401,22.516567",深圳玉蓝实业有限公司,2002.9.5,768,3,0,66069,56,已接洽，未签约,找不到合适点位,深圳
605,,香蜜湖瀚城,广东省深圳市福田区香蜜湖路与北环大道交汇处,"116.592279,39.901597",华侨城物业管理有限公司 ,1992.9.19,405,1,0,65990,69,已接洽，未签约,物业不同意,深圳
606,,曦城公寓,广东省深圳市宝安中心区 广深高速宝安出口尖岗山地块,"114.072688,22.538901",深圳市恒立冠物业管理有限公司,2002.6.21,300,1,0,65985,75,已接洽，未签约,需要与业主委员会沟通,深圳
607,,花园城三期一号,广东省深圳市南山区蛇口公园路和工业八路的交汇处,"113.887764,22.567933",深圳泰华物业管理有限公司,2006.9.30,1054,3,0,65952,48,尚未接洽谈判,,深圳
608,,金地翠园,广东省深圳市福田区石厦北三街5号,"120.079066,30.169636",杭州绿城物业,2013.5.16,1398,3,3,65910,130,尚未接洽谈判,,深圳
609,,深业风临左岸,广东省深圳市福田区农林路53号,"114.031634,22.53437",深圳市彩生活物业管理有限公司 ,2004.12.3,1467,5,2,65893,40,已经安装,,深圳
610,,鸣泉居,广东省深圳市福田区侨香路2022号,"114.196606,22.562461",自有物业,2001.9.15,400,1,0,65876,77,已接洽，未签约,找不到合适点位,深圳
611,,万泽云顶香蜜湖,广东省深圳市福田区蜜湖路北香蜜湖半山区,"114.196606,22.562461",北京世邦魏理士物业管理服务有限公司,2012.11.6,1270,4,0,65855,88,已接洽，未签约,找不到合适点位,深圳
612,,中海天钻,广东省深圳市罗湖区桂园街道滨河路与红岭路交汇处东南侧,"114.196606,22.562461",深圳市鸿威物业管理公司,2006.11.3,494,1,0,65744,127,已接洽，未签约,物业不同意,深圳
613,,花园城三期,广东省深圳市南山区南海大道与工业八路交汇处,"114.031066,22.634782",深圳市水榭花都房地产有限公司,2012.4.9,1056,3,0,65739,77,已接洽，未签约,项目经理需深入了解,深圳
614,,万科温馨家园,广东省深圳市福田区香蜜湖路3003号,"114.085288,22.53606",深圳市榕江实业有限公司 ,2006.9.6,780,2,0,65732,64,已接洽，未签约,找不到合适点位,深圳
615,,恒星园,广东省深圳市福田区侨香路1042号,"114.085288,22.53606",深圳市大众物业管理有限公司,1986.6.9,1154,4,0,65722,96,尚未接洽谈判,,深圳
616,,麒麟花园三期,广东省深圳市南山区麒麟路西、玉泉路南,"114.138917,22.561778",深圳市百仕达实业有限公司,1997.6.8,1503,5,0,65719,76,已接洽，未签约,,深圳
617,,南天一花园,广东省深圳市福田区白沙岭百花三路与二路交汇处,"114.138917,22.561778",深圳市物业管理有限公司,1985.9.5,730,2,0,65687,70,尚未接洽谈判,,深圳
618,,天健世纪花园,广东省深圳市福田区福中一路1013,"114.138917,22.561778",自有物业,1998.6.8,560,2,0,65687,86,已接洽，未签约,找不到合适点位,深圳
619,,豪峰园,广东省深圳市福田区莲花西路、香蜜湖畔侨香路10...,"114.071751,22.566798",深圳市长城物业管理公司 ,2004.9.8,2185,7,0,65669,70,已接洽，未签约,物业不同意,深圳
620,,十五峯花园,广东省深圳市南山区龙珠大道龙珠五路、塘朗山生,"114.073086,22.525696",自有物业,2007.5.6,5600,18,0,65631,58,尚未接洽谈判,,深圳
621,,电力大厦,广东省深圳市南山区后海大道2320号,"114.073086,22.525696",怡和高力物业服务(中国)有限公司,1998.2.9,682,2,0,65557,85,已接洽，未签约,等待物业方审批流程,深圳
622,,黄埔雅苑二期,广东省深圳市福田区福中路与民田路交汇处南侧,"114.069931,22.521645",深圳花样年物业管理有限公司,2011.2.8,780,2,0,65533,89,尚未接洽谈判,,深圳
623,,兰溪谷国际公寓,广东省深圳市南山区蛇口沿山路与工业三路的交汇处,"114.069931,22.521645",深圳市鸿基物业管理有限公司 ,2003.9.1,726,2,0,65498,84,已接洽，未签约,找不到合适点位,深圳
624,,铭筑,广东省深圳市南山区龙船塘街9号,"114.125804,22.554476",深圳市志诚物业管理有限公司,2002.5.6,786,2,0,65483,110,已接洽，未签约,项目经理需深入了解,深圳
625,,缤纷年华,广东省深圳市南山区艺园路东（荔香公园北侧）,"113.976574,22.565713",华侨城物业管理有限公司 ,1996.3.1,240,1,0,65445,121,尚未接洽谈判,,深圳
626,,"
世纪村",广东省深圳市南山区沙河东路与白石路交汇处,"113.976574,22.565713",中海物业管理(深圳)有限公司,2005.1.1,430,1,0,65421,109,已接洽，未签约,找不到合适点位,深圳
627,,招商海月花园五期,广东省深圳市南山区海月路28号,"113.933057,22.527197",深圳市半岛房地产物业管理公司,1999.6.5,291,1,0,65398,88,尚未接洽谈判,,深圳
628,,景尚雅苑,广东省深圳市福田区景田北景田七街青海大厦东侧,"113.989801,22.545408",华侨城物业管理有限公司 ,1998.10.2,264,1,0,65396,96,尚未接洽谈判,,深圳
629,,世纪村四期,广东省深圳市南山区沙河东路与白石路交汇处,"114.111345,22.552906",深圳市昊岳物业管理有限公司 ,2002.9.1,357,1,0,65379,166,已接洽，未签约,物业不同意,深圳
630,,榕江天御,广东省深圳市宝安新中心区新湖路与兴华一路交汇处（...,"114.034229,22.528191",深圳市金地物业管理有限公司 ,2002.8.4,434,1,0,65357,86,已接洽，未签约,项目经理需深入了解,深圳
631,,天悦南湾,广东省深圳市南山区西丽街道留仙大道与同发路交汇处...,"114.051039,22.551747",深圳花样年物业管理有限公司,2003.5.1,346,1,0,65350,59,尚未接洽谈判,,深圳
632,,雍华府,广东省深圳市南山区后海路与工业八路交接处西北角,"114.110042,22.544329",深圳市城建物业管理有限公司,2010.5.19,835,3,0,65314,51,已接洽，未签约,找不到合适点位,深圳
633,,香蜜新村,广东省深圳市福田区景田西路1号,"114.024696,22.631799",深圳华业物业管理有限公司 ,2015.7.1,1332,4,0,65299,96,已接洽，未签约,等待物业方审批流程,深圳
634,,招商海月花园五期,广东省深圳市南山区工业七路8号,"114.061046,22.532447",深圳祥祺物业管理有限公司,1998.5.1,214,1,0,65294,66,已接洽，未签约,物业不同意,深圳
635,,田厦翡翠明珠,广东省深圳市南山区桃园路与南山路交叉口西北侧,"114.063873,22.520225",深圳中建物业管理公司 ,2002.8.1,1000,3,0,65272,74,尚未接洽谈判,,深圳
636,,宝能城,广东省深圳市南山区留仙大道以北、学苑路以南地铁5号线...,"113.934954,22.520012",深圳市新东升物业管理公司,2002.12.1,910,3,0,65266,36,已接洽，未签约,找不到合适点位,深圳
637,,和平大厦(罗湖),广东省深圳市罗湖区蔡屋围和平路,"113.913448,22.515889",深圳泛海物业管理公司,1996.11.12,764,2,0,65253,120,已接洽，未签约,找不到合适点位,深圳
638,,爱D公寓,广东省深圳市罗湖区莲塘国威路街道办旁,"114.091488,22.547682",中昊源物业有限公司,2002.9.1,961,3,0,65253,56,已接洽，未签约,项目经理需深入了解,深圳
639,,佳兆业香瑞园别墅,广东省深圳市南山区龙珠大道与南平快速干道交汇...,"113.933734,22.517783",深圳南油钜建物业管理有限公司 ,2003.5.8,593,2,0,65244,63,尚未接洽谈判,,深圳
